Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.75,2.73%,775.87M,-6.77%,14.11B,100.04,0.18,0.00%,755.00M,-13.06%,-705.84M,-,-0.13,14.82%,3.90%,-23.39%,6.94B,2.03,78.04%,12.44%,2.99,38.25%,4.46,4.08,197.10%,-6.06%,29.43M,142.40%,6.80,2.67,-,-15.52%,6.60,27.16,53.81%,-,-,-1.37%,-12.22%,-33.06%,2.56,-,1.07,76.03%,14.88%,175.45%,0.88,-,1.21,49.81%,-14.08%,40.05,3.83%,4.47%,15364,0.58,50.45%,-10.17%,1.56,21.39,Yes / Yes,0.36,52.40%,-,1.05,19.23,6.02%,53.90%,138.52%,May 21 BMO,9.83M,18.18,-8.73%,-7.44%,16.61%,"

","10,330,880",-5.46%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,21.12,1.71,22.30%,27.66M,-1.98%,1.00B,15.96,2.27,-0.08%,21.50M,-3.49%,47.41M,-,0.53,82.00%,10.12%,11.62%,434.10M,2.31,10.30%,6.85%,8.95,-19.60%,8.51,4.26,24.73%,17.14%,2.17M,-8.14%,0.85,42.57,-,22.48%,24.25,48.58,-9.31%,-,19.92,26.59%,18.86%,-25.44%,1.85,-,1.51,26.47%,42.24%,49.36%,1.23,-,4.29,-1.37%,14.06%,52.76,1.25%,2.24%,1143,0.09,8.37%,10.92%,1.67,46.00,Yes / Yes,0.07,28.61%,0.00%,0.63,37.02,6.58%,13.43%,15.21%,May 06 BMO,243.10K,36.22,-1.04%,11.52%,-5.91%,"

","152,161",-2.16%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.70,1.55,31.40%,428.02M,-0.36%,10.35B,10.19,1.93,0.00%,361.50M,3.86%,841.66M,0.94,0.42,59.52%,3.76%,33.88%,3.15B,3.28,12.22%,-6.69%,1.68,51.89%,6.91,2.84,14.96%,1.44%,13.59M,5.36%,2.73,7.21,13.49%,21.71%,10.82,20.64,65.74%,0.98 (5.00%),1.22,23.61%,18.04%,-4.84%,1.17,0.65 (3.31%),0.18,18.93%,69.45%,81.52%,0.59,"Dec 10, 2024",0.18,1.33%,33.46%,61.03,3.44%,1.69%,7442,3.88,-2.79%,26.68%,1.33,22.17,Yes / Yes,0.27,4.79%,0.04%,0.64,19.73,-2.10%,4.58%,-9.35%,May 20 AMC,8.10M,19.64,1.61%,15.99%,24.53%,"

","5,147,156",-0.46%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,14.83,7.56,0.11%,4.31B,7.53%,483.20B,14.42,7.78,-0.09%,4.30B,3.36%,33.17B,1.97,1.49,66.29%,1.01%,0.20%,339.74B,1.42,-16.52%,0.25%,2.51,-0.49%,60.96,1.84,19.59%,8.00%,43.64M,-0.04%,4.30,26.10,7.53%,14.18%,97.80,126.34,4.23%,4.00 (3.57%),17.15,18.47%,11.22%,-11.26%,0.47,3.92 (3.50%),0.90,5.83%,22.20%,14.64%,2.26,"May 15, 2025",1.24,-7.18%,11.60%,68.70,0.85%,1.28%,61000,0.14,2.36%,9.76%,1.94,122.72,Yes / Yes,0.12,-14.19%,49.00%,1.71,109.73,-3.73%,0.80%,-0.20%,May 02 BMO,17.36M,112.12,6.86%,6.18%,0.15%,"

","29,600,508",2.18%,XOM
Xometry Inc,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,-,-0.99,14.56%,48.99M,-17.93%,1.53B,43.57,0.69,-1.46%,43.31M,-7.94%,-48.86M,-,0.04,89.66%,10.99%,21.61%,573.81M,2.66,814.86%,-0.37%,7.07,-8.33%,6.14,4.91,142.06%,-7.07%,4.76M,119.03%,4.57,6.61,-,-15.50%,11.08,45.33,-29.30%,-,-,-8.00%,-8.16%,-33.47%,0.83,-,3.69,46.72%,36.57%,172.20%,1.90,-,3.74,27.83%,-8.85%,42.22,3.50%,3.71%,1088,0.95,19.35%,-8.52%,1.80,34.89,Yes / Yes,0.93,12.40%,-,1.08,32.14,1.91%,484.62%,23.05%,May 06 BMO,673.50K,30.16,-11.03%,4.67%,7.04%,"

","729,273",-6.16%,XMTR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,53.48,0.22,0.74%,98.70M,-1.72%,1.18B,63.40,0.19,0.00%,97.97M,-2.20%,22.77M,-,0.29,95.58%,3.62%,-4.85%,1.06B,1.12,107.60%,-2.11%,3.70,-26.73%,12.25,0.98,-39.32%,0.79%,3.54M,-15.28%,1.84,6.49,-,1.83%,8.55,16.50,-19.38%,0.54 (4.51%),21.78,-20.52%,0.86%,-27.39%,1.67,0.50 (4.17%),2.07,-1.99%,12.35%,40.12%,0.35,"Jun 30, 2025",2.07,12.66%,8.81%,50.67,1.78%,1.83%,46,1.19,3.57%,2.15%,1.83,13.80,Yes / Yes,1.19,85.44%,311.49%,0.88,12.31,4.95%,166.43%,8.01%,May 02 BMO,957.05K,11.98,-0.77%,6.71%,-12.17%,"

","841,483",-2.68%,XHR
XChange Tec.Inc. ADR,Financial,Insurance Brokers,China,NASD,-,-,-,6.04%,1.00M,-7.64%,1.33M,-,-,3.95%,0.94M,-33.50%,-,-,-,0.09%,8.32%,-92.17%,-,-,-,-96.30%,0.20,-95.74%,-2628.17,-,-,-,0.08M,-99.53%,1.20,1.11,-,-,1.25,1200.00,-92.29%,-,-,86.14%,-,-99.89%,-0.80,-,0.02,-25.95%,-,6.40%,0.35,-,0.03,169.04%,-,31.08,3.23%,6.46%,38,-,-,-,-,53.75,No / Yes,-,-,-,0.07,1.33,-2.58%,87.91%,-,-,389.08K,1.33,-12.41%,-59.53%,-97.70%,"

","26,943",0.00%,XHG
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,-,-,-3.22,3.05%,76.59M,3.54%,2.51B,-,-4.39,-3.05%,74.39M,10.15%,-251.45M,-,-0.99,97.49%,4.53%,-7.25%,7.50M,335.17,-33.46%,0.73%,3.39,-21.78%,9.19,3.56,-9.40%,-30.25%,3.37M,-13.70%,7.16,4.57,-13.72%,-31.60%,26.74,46.00,-16.43%,-,-,-14.28%,-35.35%,-28.78%,1.10,-,17.66,-,65.07%,22.51%,1.45,-,17.66,-18.58%,-3906.60%,55.84,1.11%,2.05%,327,0.01,-100.00%,-3352.61%,1.05,55.18,Yes / Yes,0.01,-33.82%,-,0.62,32.80,176.31%,7.39%,-,May 12 AMC,991.83K,32.76,6.66%,-0.20%,-13.55%,"

","612,168",-0.12%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",19.94,3.39,0.23%,576.55M,-1.30%,39.00B,16.36,4.13,0.16%,575.45M,-1.72%,1.93B,2.35,0.66,86.69%,1.54%,-3.05%,13.73B,2.84,8.99%,1.68%,2.31,-2.21%,34.35,1.97,8.33%,2.79%,8.85M,22.86%,2.14,31.55,8.48%,10.26%,51.97,73.38,0.15%,2.30 (3.40%),-,5.44%,3.86%,-7.84%,0.38,2.23 (3.31%),0.70,3.15%,22.29%,30.11%,1.26,"Jun 13, 2025",0.80,2.14%,17.75%,40.70,1.57%,1.19%,11380,1.63,-0.44%,14.06%,1.89,77.00,Yes / Yes,1.53,-4.63%,63.69%,0.75,69.07,-0.67%,-8.80%,7.16%,Apr 24 BMO,3.83M,67.62,-2.77%,-3.00%,-0.02%,"

","2,859,558",-2.10%,XEL
United States Steel Corp,Basic Materials,Steel,USA,NYSE,-,177.16,0.29,1.70%,226.42M,-2.27%,11.82B,16.96,3.08,0.00%,222.58M,25.22%,97.00M,9.72,0.51,97.12%,9.91%,33.82%,15.16B,0.78,-16.41%,12.24%,2.65,48.01%,49.63,1.05,71.99%,0.48%,22.06M,40.14%,2.66,19.60,18.23%,0.86%,26.92,54.24,53.55%,0.20 (0.38%),-,-,0.63%,-3.78%,1.87,0.20 (0.38%),0.75,3.86%,2.23%,93.91%,1.48,"May 12, 2025",1.45,-88.78%,-1.00%,62.22,1.84%,4.51%,22053,0.38,-14.79%,0.64%,3.08,50.75,Yes / Yes,0.36,-175.22%,12.80%,2.25,53.71,2.66%,20.70%,-11.29%,May 01 AMC,8.33M,52.19,3.62%,15.16%,33.19%,"

","18,732,486",-2.83%,X
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,22.98,3.66,22.27%,105.87M,1.06%,8.80B,15.27,5.51,1.92%,81.27M,-13.65%,429.61M,-,1.25,66.80%,7.85%,-2.32%,6.97B,1.26,-18.69%,-2.69%,2.41,-11.34%,-3.41,-,12.60%,3.28%,6.38M,-8.24%,19.80,4.25,-2.33%,-,65.25,107.81,-2.30%,1.01 (1.20%),11.54,30.52%,3.98%,-21.92%,1.37,1.00 (1.19%),1.05,1.52%,33.77%,29.01%,2.63,"May 16, 2025",1.08,-48.66%,15.09%,41.82,2.44%,1.76%,28000,-,-0.08%,6.17%,1.63,105.57,Yes / Yes,-,-46.88%,22.97%,0.76,87.07,-2.05%,-16.30%,-8.72%,May 06 AMC,2.65M,84.18,-5.58%,0.41%,-3.46%,"

","2,024,132",-3.32%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,53.47,0.50,0.42%,725.67M,0.26%,19.44B,29.03,0.92,0.00%,722.26M,3.00%,365.00M,1.86,0.19,90.10%,1.64%,-9.06%,7.09B,2.74,17.30%,1.36%,3.00,-13.32%,13.29,2.02,48.48%,2.19%,11.86M,-8.03%,0.77,34.65,28.71%,3.71%,24.10,34.03,-4.80%,0.77 (2.86%),72.26,-,2.49%,-21.23%,1.16,0.82 (3.06%),1.26,1.68%,25.31%,11.20%,0.60,"May 30, 2025",2.04,-54.29%,9.96%,53.88,1.66%,1.47%,9440,0.54,-6.56%,5.15%,1.57,33.82,Yes / Yes,0.52,-26.79%,147.28%,0.71,27.30,-0.23%,13.52%,-1.84%,Apr 24 AMC,3.95M,26.80,1.89%,2.93%,-9.29%,"

","2,808,075",-1.83%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,19.49,0.89,1.96%,81.04M,-2.65%,1.40B,12.50,1.38,3.08%,79.46M,4.85%,71.20M,0.71,0.23,106.67%,10.66%,29.34%,1.77B,0.79,22.18%,6.22%,5.56,-23.94%,3.83,4.51,24.37%,4.03%,8.47M,32.11%,1.31,13.15,27.53%,25.29%,9.58,24.64,-22.16%,0.40 (2.33%),12.64,-16.72%,7.18%,-29.87%,1.73,0.40 (2.31%),0.77,-5.05%,43.91%,80.38%,0.77,"Jul 01, 2025",1.26,195.95%,5.25%,53.91,3.58%,3.17%,3100,2.77,-13.05%,4.02%,1.30,20.78,Yes / Yes,2.19,172.08%,69.11%,0.87,18.46,4.16%,64.23%,4.41%,May 08 BMO,1.52M,17.28,-0.37%,17.08%,-1.28%,"

","1,329,436",-6.39%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,37.49,6.19,5.60%,59.55M,-1.09%,13.81B,31.15,7.45,-3.76%,56.17M,12.61%,381.41M,2.91,1.62,90.77%,1.64%,28.54%,3.36B,4.11,3.69%,2.12%,1.69,27.42%,39.25,5.91,17.58%,8.61%,0.92M,28.15%,6.12,37.92,12.89%,16.35%,145.98,236.87,39.44%,1.09 (0.47%),43.79,8.34%,13.39%,-2.03%,1.24,1.06 (0.46%),1.30,2.77%,25.83%,58.97%,5.71,"May 22, 2025",1.95,8.41%,12.86%,67.83,1.67%,1.90%,9300,0.40,4.96%,11.36%,2.38,232.40,Yes / Yes,0.22,13.53%,16.65%,0.90,234.95,5.80%,15.88%,5.78%,Apr 28 AMC,543.35K,232.06,4.39%,17.32%,27.93%,"

","486,375",-1.23%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-0.84,20.14%,154.09M,-3.74%,1.07B,-,-1.11,-0.67%,123.09M,9.45%,-112.33M,-,-0.26,81.46%,12.21%,-32.00%,104.94M,10.21,-51.95%,3.13%,10.39,-53.56%,1.11,6.23,-4.65%,-42.90%,15.03M,12.10%,1.58,4.41,-2.44%,-105.50%,4.25,16.74,-43.82%,-,-,34.27%,-57.49%,-58.47%,-1.03,-,2.95,46.62%,91.76%,63.53%,0.41,-,2.95,-57.17%,-119.83%,53.93,2.49%,3.30%,288,0.13,-7.06%,-107.04%,1.23,20.38,Yes / Yes,0.09,-18.15%,-,0.46,7.20,-23.04%,-11.75%,-26.82%,May 08 BMO,1.45M,6.95,6.37%,6.48%,-30.54%,"

","672,535",-3.47%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.33,25.33%,383.73M,-7.59%,1.55B,-,-0.12,0.00%,287.97M,9.84%,-124.81M,-,-0.06,51.09%,33.03%,23.31%,132.02M,11.71,-60.85%,2.82%,2.48,-40.18%,0.42,9.58,64.14%,-20.09%,95.12M,15.68%,0.57,7.04,-,-56.12%,2.06,9.30,-28.98%,-,-,12.89%,-18.85%,-56.77%,3.13,-,1.90,51.38%,-0.78%,95.15%,0.34,"Dec 18, 2012",1.90,-34.27%,-87.64%,53.15,2.31%,5.95%,12,2.89,31.85%,-94.54%,1.17,6.96,Yes / Yes,2.89,-370.09%,-,1.08,4.26,-16.65%,-128.57%,-18.92%,May 09 BMO,38.41M,4.02,0.26%,21.20%,-15.97%,"

","41,366,144",-5.63%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,3.20,2.69,0.82%,332.10M,-8.77%,2.85B,4.66,1.85,0.00%,327.83M,-10.57%,915.00M,0.68,0.45,97.50%,8.70%,-19.19%,4.14B,0.69,1.88%,1.21%,4.10,-21.33%,2.83,3.05,4.46%,11.16%,28.54M,-31.45%,3.90,2.21,4.73%,136.84%,9.00,13.11,-18.58%,0.95 (10.95%),6.62,2.20%,27.07%,-34.20%,0.70,0.94 (10.89%),0.29,-4.45%,32.98%,-4.11%,0.24,"Jun 16, 2025",0.29,59.60%,17.19%,25.97,2.60%,1.65%,9100,2.97,-5.16%,22.12%,3.60,10.58,Yes / Yes,2.60,-11.80%,34.32%,2.00,9.13,-0.99%,0.69%,-6.30%,Apr 23 AMC,6.97M,8.63,-8.26%,-10.71%,-19.24%,"

","13,935,516",-5.48%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,-,-0.51,0.45%,99.21M,-4.17%,29.38B,15.59,19.00,-3.64%,98.70M,-2.32%,-53.00M,-,2.64,95.26%,1.38%,-8.71%,9.81B,2.99,-1.64%,-0.99%,2.05,-3.68%,81.98,3.61,14.12%,-0.18%,1.36M,15.21%,15.20,19.50,8.54%,-0.60%,253.03,344.14,-5.40%,3.64 (1.23%),22.62,-,-0.40%,-13.89%,0.70,3.56 (1.20%),1.16,1.91%,77.78%,17.11%,6.19,"Jun 30, 2025",1.16,-103.64%,21.74%,36.68,1.54%,1.11%,48900,0.73,2.42%,-0.54%,1.80,364.06,Yes / Yes,0.65,27.36%,-,0.87,301.11,-2.61%,-2.51%,-5.08%,Apr 24 BMO,665.94K,296.33,-3.96%,-4.67%,-5.02%,"

","578,811",-1.59%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,26.47,0.34,10.94%,103.88M,3.05%,1.10B,11.47,0.80,-0.75%,92.62M,5.43%,35.26M,0.52,0.12,86.43%,4.68%,-5.49%,1.46B,0.75,75.78%,-2.21%,2.92,-36.36%,7.63,1.19,50.78%,2.49%,4.33M,-14.93%,0.23,39.31,50.47%,4.51%,7.20,15.14,-31.12%,0.28 (3.07%),110.97,54.15%,3.30%,-39.76%,1.20,0.27 (2.96%),1.67,2.37%,15.03%,26.67%,0.36,"May 06, 2025",1.83,-46.51%,4.85%,60.16,2.11%,2.03%,3700,0.37,-4.91%,2.42%,1.00,15.20,Yes / Yes,0.35,123.74%,83.00%,1.04,9.20,3.22%,26.78%,2.14%,May 06 AMC,1.48M,9.12,7.02%,7.57%,-18.99%,"

","1,547,007",-0.87%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,27.35,8.73,18.97%,27.43M,-2.37%,7.97B,24.10,9.91,-0.32%,27.04M,-0.56%,292.60M,4.50,2.63,81.72%,3.26%,13.19%,2.24B,3.56,4.73%,0.02%,4.09,8.64%,53.09,4.50,6.80%,12.11%,0.88M,27.89%,10.09,23.67,6.08%,17.61%,175.37,248.17,17.48%,1.90 (0.80%),23.90,17.72%,14.86%,-3.76%,1.13,1.81 (0.76%),1.53,7.07%,47.65%,36.19%,4.90,"May 30, 2025",2.46,8.17%,18.07%,53.28,0.66%,1.22%,4800,0.11,3.89%,13.07%,2.80,230.80,Yes / Yes,0.11,1.93%,18.98%,0.75,241.85,1.94%,11.89%,-2.26%,May 07 AMC,215.08K,238.84,-1.30%,7.62%,13.36%,"

","161,219",-1.24%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,17.07,2.23,0.27%,280.34M,1.06%,10.67B,17.08,2.23,-1.01%,279.57M,2.95%,613.33M,2.59,0.29,77.76%,1.44%,-3.67%,2.26B,4.72,6.49%,-2.07%,2.40,-2.64%,23.35,1.63,6.21%,3.47%,4.02M,2.84%,0.07,513.32,6.60%,9.78%,33.18,41.78,4.76%,1.34 (3.51%),-,15.84%,4.38%,-8.93%,0.80,1.30 (3.42%),0.57,18.58%,42.45%,14.68%,0.73,"May 13, 2025",0.65,5.65%,38.35%,44.75,0.86%,1.10%,3291,1.20,16.41%,27.17%,1.58,45.75,Yes / Yes,1.17,6.03%,58.32%,1.00,38.36,11.64%,28.22%,28.03%,May 12 BMO,1.68M,38.05,-0.89%,-3.07%,-0.65%,"

","1,679,605",-0.81%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,155.56,11.47,3.21%,2.57M,-1.89%,4.59B,15.52,115.00,0.00%,2.49M,0.87%,27.40M,-,18.50,89.90%,2.14%,-5.25%,2.17B,2.12,22.51%,1.63%,3.02,-7.21%,1752.17,1.02,4.55%,0.29%,0.05M,3.31%,-,-,-,0.61%,1666.22,2023.00,-8.27%,-,7.22,-7.13%,0.53%,-11.80%,0.36,1.00 (0.06%),-,20.18%,-,7.08%,29.33,"Mar 17, 2025",1.34,-94.77%,13.40%,48.81,1.19%,1.12%,893,0.15,-4.09%,1.26%,-,-,No / Yes,0.15,-85.68%,1.11%,0.96,1769.43,-,194.21%,-7.99%,May 07 BMO,17.65K,1784.26,-0.64%,0.44%,-3.12%,"

","16,887",0.84%,WTM
Wintrust Financial Corp,Financial,Banks - Regional,USA,NASD,-,11.67,10.11,2.03%,66.92M,-3.06%,7.90B,10.51,11.22,-2.49%,65.57M,-3.79%,668.83M,1.97,2.60,96.63%,2.75%,6.44%,4.03B,1.96,4.03%,4.17%,3.98,-10.86%,92.47,1.28,4.63%,1.13%,1.81M,26.91%,-,-,5.91%,11.58%,89.10,142.04,-5.39%,1.95 (1.66%),11.57,11.32%,6.17%,-16.93%,0.81,1.90 (1.61%),-,17.26%,-,32.42%,2.85,"May 08, 2025",0.13,4.65%,23.74%,47.63,1.19%,1.49%,5903,0.64,7.10%,16.60%,1.36,136.36,Yes / Yes,0.64,-6.85%,17.46%,0.70,120.10,-0.06%,8.18%,6.59%,Apr 21 AMC,453.76K,117.99,-2.00%,4.02%,-0.74%,"

","317,366",-1.76%,WTFC
WisdomTree Inc,Financial,Asset Management,USA,NYSE,RUT,27.41,0.37,8.70%,147.03M,1.51%,1.48B,13.41,0.75,-0.71%,128.16M,6.68%,54.50M,-,0.17,79.50%,11.26%,17.66%,439.00M,3.37,-48.20%,-2.56%,9.87,-12.14%,2.91,3.46,7.45%,7.10%,14.43M,3.82%,1.74,5.78,-,16.50%,7.47,12.45,-4.19%,-,12.24,43.20%,11.90%,-19.20%,1.10,0.12 (1.19%),3.70,9.90%,49.70%,34.67%,0.25,"May 14, 2025",3.80,-,32.70%,62.82,1.80%,1.54%,315,1.23,-,15.80%,2.33,11.96,Yes / Yes,1.23,25.40%,31.60%,0.89,10.24,0.05%,1.01%,11.70%,May 02 BMO,1.46M,10.06,3.23%,10.50%,2.57%,"

","1,304,019",-1.76%,WT
"West Pharmaceutical Services, Inc",Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,34.85,6.37,0.64%,71.80M,-1.24%,15.94B,31.19,7.11,0.00%,71.39M,7.36%,467.20M,5.48,1.52,97.83%,2.99%,-3.56%,2.90B,5.51,-6.81%,-0.07%,2.53,-30.49%,37.37,5.94,13.09%,12.94%,2.13M,-32.38%,5.63,39.44,6.36%,17.42%,187.43,352.33,-32.25%,0.51 (0.23%),51.95,15.84%,15.74%,-37.02%,1.09,0.83 (0.37%),2.03,9.43%,34.66%,18.40%,6.13,"Jul 30, 2025",2.77,-16.35%,20.64%,56.32,1.58%,1.67%,10600,0.11,-1.14%,16.13%,1.44,274.50,Yes / Yes,0.11,-20.73%,12.27%,0.53,224.91,1.80%,18.13%,0.42%,Apr 24 BMO,844.63K,221.91,2.90%,4.49%,-19.36%,"

","447,446",-1.33%,WST
Whitestone REIT,Real Estate,REIT - Retail,USA,NYSE,RUT,20.50,0.60,13.45%,50.89M,0.73%,1.26B,29.29,0.42,0.17%,44.05M,0.57%,31.25M,-,0.08,63.84%,0.82%,-14.36%,156.07M,8.08,-52.31%,-1.49%,1.44,-13.77%,8.47,1.46,23.30%,2.78%,0.36M,-5.20%,0.16,75.45,-12.64%,7.33%,11.77,15.36,-12.49%,0.54 (4.35%),26.80,4.73%,2.91%,-19.27%,0.90,0.52 (4.17%),2.02,5.19%,47.41%,5.31%,0.24,"Jul 01, 2025",2.02,24.45%,35.62%,46.40,0.72%,1.09%,72,1.49,4.39%,20.03%,1.29,15.07,Yes / Yes,1.49,-61.03%,70.46%,0.91,12.42,-3.62%,-19.26%,1.48%,Apr 30 AMC,251.31K,12.40,0.27%,-2.47%,-8.91%,"

","228,257",-0.16%,WSR
Watsco Inc,Industrials,Industrial Distribution,USA,NYSE,-,33.17,13.02,14.25%,40.51M,-3.02%,17.50B,27.91,15.48,-0.26%,34.74M,-9.70%,490.96M,3.88,4.83,90.07%,6.89%,-15.11%,7.58B,2.31,6.83%,2.61%,8.22,-16.52%,73.17,5.90,8.92%,11.14%,2.39M,-6.78%,10.66,40.53,8.55%,18.91%,430.20,571.41,-8.84%,10.85 (2.51%),38.05,15.38%,16.30%,-24.40%,1.05,11.10 (2.57%),1.36,9.81%,26.40%,0.42%,10.85,"Apr 15, 2025",3.28,1.09%,9.68%,35.42,1.54%,1.80%,7295,0.17,3.92%,6.47%,2.94,495.50,Yes / Yes,0.13,-11.13%,81.20%,0.81,443.13,-7.46%,-14.78%,-2.17%,Apr 23 BMO,291.21K,431.99,-4.42%,-7.82%,-11.75%,"

","235,982",-2.51%,WSO
"Williams-Sonoma, Inc",Consumer Cyclical,Specialty Retail,USA,NYSE,S&P 500,17.43,8.83,3.89%,122.98M,-2.43%,18.94B,17.00,9.06,-3.23%,118.22M,-10.29%,1.12B,5.30,1.77,91.99%,5.41%,-8.08%,7.78B,2.43,-2.82%,-1.68%,2.40,-17.56%,17.57,8.76,6.03%,21.65%,6.40M,2.86%,8.51,18.08,3.29%,51.10%,125.33,219.98,-16.86%,2.60 (1.69%),18.71,31.36%,33.83%,-30.01%,1.47,2.37 (1.54%),0.73,5.51%,46.26%,22.84%,5.72,"Jul 18, 2025",1.51,8.57%,18.41%,40.73,1.01%,2.04%,19600,0.63,1.64%,14.35%,2.48,182.17,Yes / Yes,0.53,-8.88%,25.89%,0.81,154.81,3.79%,-11.23%,4.20%,May 22 BMO,2.66M,153.96,-4.94%,-1.45%,-7.46%,"

","2,159,004",-0.55%,WSM
WSFS Financial Corp,Financial,Banks - Regional,USA,NASD,RUT,11.62,4.45,1.23%,57.69M,-2.58%,2.94B,10.38,4.98,-1.02%,56.08M,-6.42%,263.81M,-,1.12,93.97%,3.01%,-0.56%,1.39B,2.11,4.87%,-1.53%,4.70,-12.09%,46.31,1.12,8.17%,1.28%,1.69M,20.85%,-,-,-,10.25%,42.44,62.75,-2.67%,0.67 (1.30%),15.50,8.01%,8.43%,-17.59%,0.86,0.62 (1.20%),-,15.20%,-,21.84%,1.36,"May 09, 2025",0.08,-0.30%,25.05%,43.54,1.67%,1.57%,2309,0.18,5.06%,18.92%,2.20,62.00,Yes / Yes,0.17,3.29%,13.59%,1.50,53.08,-0.16%,8.03%,-4.19%,Apr 24 AMC,359.03K,51.71,-2.82%,0.13%,-2.87%,"

","537,543",-2.58%,WSFS
WillScot Holdings Corp,Industrials,Rental & Leasing Services,USA,NASD,-,296.12,0.09,2.87%,183.11M,-5.35%,4.87B,14.10,1.89,-1.60%,177.10M,-10.86%,14.94M,20.24,0.35,115.10%,9.30%,-10.82%,2.37B,2.06,-3.93%,3.60%,5.58,-27.81%,5.52,4.84,20.95%,0.25%,16.47M,-29.53%,0.06,456.15,14.63%,1.28%,21.91,43.80,-20.15%,0.22 (0.84%),18.59,-,0.31%,-39.02%,1.26,0.14 (0.52%),0.76,17.63%,50.56%,21.91%,1.00,"Jun 04, 2025",0.83,-94.12%,24.63%,43.51,1.87%,2.21%,4500,3.84,-0.77%,0.63%,2.00,36.11,Yes / Yes,3.75,-20.22%,0.00%,0.36,27.76,0.78%,-12.63%,-4.71%,May 01 AMC,2.95M,26.71,-4.09%,0.82%,-20.25%,"

","1,071,533",-3.78%,WSC
"Wesbanco, Inc",Financial,Banks - Regional,USA,NASD,RUT,19.86,1.53,2.38%,95.67M,-1.33%,2.91B,7.87,3.87,0.02%,93.40M,-5.55%,96.70M,-,0.87,70.56%,2.14%,-4.16%,1.01B,2.87,41.24%,36.97%,3.27,-14.54%,38.02,0.80,17.05%,0.47%,2.00M,16.09%,-,-,-,3.38%,25.93,37.36,-6.45%,1.49 (4.90%),26.32,-4.40%,1.72%,-18.52%,0.88,1.47 (4.83%),-,9.56%,-,17.39%,0.70,"Jun 06, 2025",0.07,-35.93%,15.62%,45.40,1.89%,1.60%,2195,0.52,17.74%,9.53%,1.86,37.57,Yes / Yes,0.49,-126.93%,64.26%,0.63,31.33,-2.20%,16.03%,31.86%,Apr 29 AMC,609.72K,30.44,-2.03%,1.15%,-5.29%,"

","381,600",-2.84%,WSBC
