Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.75,2.73%,775.87M,0.29%,15.86B,113.20,0.18,0.00%,755.00M,-3.27%,-705.84M,-,-0.13,14.82%,3.90%,-17.39%,6.94B,2.28,78.00%,12.18%,2.85,63.44%,4.46,4.58,196.42%,-6.06%,29.43M,150.67%,6.80,3.01,-,-15.52%,6.60,27.16,72.84%,-,-,-1.37%,-12.22%,-24.78%,2.57,-,1.07,76.03%,14.88%,209.55%,0.84,-,1.21,49.81%,-14.08%,52.95,2.47%,4.12%,15364,0.58,50.45%,-10.17%,1.56,21.38,Yes / Yes,0.36,52.40%,-,0.66,20.48,6.02%,53.90%,138.52%,May 21 BMO,10.34M,20.43,1.52%,3.52%,32.01%,"

","6,810,938",-0.24%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,21.96,1.71,22.30%,27.66M,3.95%,1.04B,16.13,2.33,-0.08%,21.50M,-1.72%,47.41M,-,0.51,82.00%,10.12%,23.19%,434.10M,2.40,6.46%,6.81%,8.79,-16.37%,8.51,4.42,32.92%,17.14%,2.17M,-3.78%,0.85,44.26,-2.27%,22.48%,24.25,48.58,-5.71%,-,20.71,26.59%,18.86%,-22.48%,1.86,-,1.51,26.47%,42.24%,55.30%,1.27,-,4.29,-1.37%,14.06%,61.58,0.79%,2.29%,1143,0.09,8.37%,10.92%,1.67,46.00,Yes / Yes,0.07,28.61%,0.00%,0.38,37.75,6.58%,13.43%,15.21%,May 06 BMO,247.39K,37.66,2.66%,16.95%,-2.40%,"

","94,290",-0.24%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,13.33,1.55,31.40%,428.02M,5.31%,10.87B,10.70,1.93,0.00%,361.50M,15.20%,841.66M,0.99,0.42,59.54%,3.76%,45.83%,3.15B,3.44,12.09%,-7.02%,1.61,53.77%,6.91,2.98,14.96%,1.44%,13.59M,9.51%,2.73,7.57,13.45%,21.71%,10.82,20.39,74.01%,0.98 (4.76%),1.28,23.61%,18.04%,1.13%,1.17,0.65 (3.15%),0.18,18.93%,69.45%,90.57%,0.58,"Dec 10, 2024",0.18,1.33%,33.46%,77.70,2.08%,1.41%,7442,3.88,-2.79%,26.68%,1.33,22.17,Yes / Yes,0.27,4.79%,0.04%,0.77,19.96,-2.10%,4.58%,-9.35%,May 20 AMC,8.42M,20.62,7.19%,23.41%,30.75%,"

","6,460,890",3.31%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,14.46,7.56,0.11%,4.31B,6.85%,471.09B,14.06,7.78,-0.09%,4.30B,0.14%,33.17B,1.92,1.49,66.29%,1.01%,0.16%,339.74B,1.39,-16.52%,0.18%,2.53,-3.75%,60.96,1.79,19.59%,8.00%,43.64M,-3.05%,4.30,25.45,7.53%,14.18%,97.80,126.34,1.62%,4.00 (3.66%),16.72,18.47%,11.22%,-13.48%,0.47,3.92 (3.59%),0.90,5.83%,22.20%,11.77%,2.24,"May 15, 2025",1.24,-7.18%,11.60%,62.79,0.76%,1.21%,61000,0.14,2.36%,9.76%,1.94,122.72,Yes / Yes,0.12,-14.19%,49.00%,1.31,107.22,-3.73%,0.80%,-0.20%,May 02 BMO,17.26M,109.31,4.42%,3.20%,-2.42%,"

","22,611,140",1.95%,XOM
Xometry Inc,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,-,-0.99,14.56%,48.99M,-0.29%,1.71B,48.86,0.69,-1.50%,43.30M,4.67%,-48.86M,-,0.04,89.63%,10.99%,31.90%,573.81M,2.99,814.86%,-0.35%,7.08,5.62%,6.14,5.51,142.06%,-7.07%,4.76M,127.13%,4.57,7.41,-,-15.50%,11.08,45.33,-20.72%,-,-,-8.00%,-8.16%,-25.39%,0.84,-,3.69,46.72%,36.57%,205.23%,1.87,-,3.74,27.83%,-8.85%,54.71,4.74%,3.58%,1088,0.95,19.35%,-8.52%,1.80,34.89,Yes / Yes,0.93,12.40%,-,1.44,33.65,1.91%,484.62%,23.05%,May 06 BMO,672.59K,33.82,-0.76%,18.36%,20.49%,"

","968,904",0.51%,XMTR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,55.18,0.22,0.74%,98.70M,3.60%,1.22B,65.41,0.19,0.00%,97.97M,0.49%,22.77M,-,0.29,95.58%,3.62%,-3.29%,1.06B,1.15,107.60%,-2.11%,3.61,-23.13%,12.25,1.01,-39.32%,0.79%,3.54M,-13.26%,1.84,6.70,-,1.83%,8.55,16.50,-16.82%,0.54 (4.37%),22.48,-20.52%,0.86%,-25.09%,1.67,0.50 (4.05%),2.07,-1.99%,12.35%,44.56%,0.35,"Jun 30, 2025",2.07,12.66%,8.81%,59.30,1.42%,1.73%,46,1.19,3.57%,2.15%,1.83,13.80,Yes / Yes,1.19,85.44%,311.49%,0.74,12.52,4.95%,166.43%,8.01%,May 02 BMO,980.77K,12.36,2.29%,10.24%,-9.50%,"

","723,867",-1.28%,XHR
XChange Tec.Inc. ADR,Financial,Insurance Brokers,China,NASD,-,-,-,0.27%,1.00M,-10.60%,1.35M,-,-,-,0.94M,-39.73%,-,-,-,0.09%,8.32%,-91.96%,-,-,-,-,0.20,-96.25%,-2628.17,-,-,-,0.08M,-99.50%,1.20,1.13,-,-,1.29,1200.00,-92.17%,-,-,86.14%,-,-99.89%,-0.80,-,0.02,-25.95%,-,4.65%,0.39,-,0.03,169.04%,-,31.32,6.01%,8.02%,38,-,-,-,-,53.75,No / Yes,-,-,-,0.13,1.36,-2.58%,87.91%,-,-,387.96K,1.35,-14.58%,-64.89%,-97.80%,"

","51,738",-0.74%,XHG
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,-,-,-3.22,3.06%,76.59M,5.91%,2.48B,-,-4.39,-3.04%,74.39M,-10.01%,-251.45M,-,-0.99,97.49%,4.53%,-9.08%,7.50M,330.06,-33.46%,0.74%,3.46,-24.49%,9.19,3.51,-9.40%,-30.25%,3.37M,-14.38%,7.16,4.50,-13.72%,-31.60%,26.74,46.00,-17.70%,-,-,-14.28%,-35.35%,-29.87%,1.10,-,17.66,-,65.07%,20.64%,1.44,-,17.66,-18.58%,-3906.60%,53.32,1.64%,2.04%,327,0.01,-100.00%,-3352.61%,1.05,55.06,Yes / Yes,0.01,-33.82%,-,1.16,32.16,176.31%,7.39%,-,May 12 AMC,972.89K,32.26,6.12%,-1.52%,-15.05%,"

","1,124,944",0.31%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",20.12,3.39,0.23%,576.55M,-0.36%,39.36B,16.52,4.13,0.16%,575.45M,0.69%,1.93B,2.37,0.66,86.69%,1.54%,-0.87%,13.73B,2.87,8.99%,1.23%,2.30,-2.14%,34.35,1.99,8.33%,2.79%,8.85M,24.68%,2.14,31.85,8.48%,10.26%,51.97,73.38,1.08%,2.30 (3.37%),-,5.44%,3.86%,-6.98%,0.38,2.21 (3.24%),0.70,3.15%,22.29%,31.33%,1.26,"Jun 13, 2025",0.80,2.14%,17.75%,42.53,0.77%,1.36%,11380,1.63,-0.44%,14.06%,1.89,77.00,Yes / Yes,1.53,-4.63%,63.69%,0.83,68.96,-0.67%,-8.80%,7.16%,Apr 24 BMO,3.84M,68.25,-2.11%,-2.23%,1.02%,"

","3,190,616",-1.03%,XEL
United States Steel Corp,Basic Materials,Steel,USA,NYSE,-,181.53,0.29,1.70%,226.42M,-0.50%,12.11B,17.31,3.09,0.00%,222.58M,27.27%,97.00M,9.96,0.51,97.12%,9.91%,40.55%,15.16B,0.80,-16.41%,12.09%,2.63,39.09%,49.63,1.08,72.75%,0.48%,22.06M,39.74%,2.66,20.08,18.23%,0.86%,26.92,54.24,57.34%,0.20 (0.37%),-,-,0.63%,-1.40%,1.87,0.20 (0.37%),0.75,3.86%,2.23%,98.70%,1.47,"May 12, 2025",1.45,-88.78%,-1.00%,70.83,1.04%,4.45%,22053,0.38,-14.79%,0.64%,3.08,50.75,Yes / Yes,0.36,-175.22%,12.80%,0.73,53.89,2.66%,20.70%,-11.29%,May 01 AMC,8.40M,53.48,8.67%,19.13%,37.02%,"

","6,150,568",-0.76%,X
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,23.89,3.66,22.27%,105.87M,1.60%,9.15B,15.88,5.51,1.92%,81.27M,-8.03%,429.61M,-,1.25,66.83%,7.85%,2.16%,6.97B,1.31,-18.69%,-2.84%,2.41,-7.26%,-3.41,-,12.60%,3.28%,6.38M,-6.03%,19.80,4.42,-2.33%,-,65.25,107.81,1.58%,1.01 (1.16%),12.00,30.52%,3.98%,-18.82%,1.37,1.00 (1.14%),1.05,1.52%,33.77%,34.13%,2.59,"May 16, 2025",1.08,-48.66%,15.09%,50.08,0.96%,1.68%,28000,-,-0.08%,6.17%,1.63,105.57,Yes / Yes,-,-46.88%,22.97%,0.76,86.67,-2.05%,-16.30%,-8.72%,May 06 AMC,2.65M,87.52,-3.14%,4.56%,0.46%,"

","2,010,215",0.98%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,54.59,0.50,0.42%,725.67M,4.07%,19.84B,29.64,0.92,0.00%,722.26M,1.45%,365.00M,1.90,0.19,90.13%,1.64%,-6.53%,7.09B,2.80,17.30%,1.44%,2.97,-12.56%,13.29,2.06,48.48%,2.19%,11.86M,-6.81%,0.77,35.37,28.71%,3.71%,24.10,34.03,-2.81%,0.77 (2.80%),73.77,-,2.49%,-19.59%,1.16,0.82 (3.00%),1.26,1.68%,25.31%,13.53%,0.61,"May 30, 2025",2.04,-54.29%,9.96%,61.58,1.24%,1.57%,9440,0.54,-6.56%,5.15%,1.57,33.82,Yes / Yes,0.52,-26.79%,147.28%,0.76,27.58,-0.23%,13.52%,-1.84%,Apr 24 AMC,4.00M,27.36,4.34%,4.71%,-7.52%,"

","3,030,145",-0.80%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,20.62,0.89,1.96%,81.04M,9.85%,1.48B,13.23,1.38,3.08%,79.46M,9.72%,71.20M,0.75,0.23,106.67%,10.66%,36.19%,1.77B,0.84,22.18%,6.20%,5.52,-20.44%,3.83,4.77,24.37%,4.03%,8.47M,39.62%,1.31,13.92,27.53%,25.29%,9.58,24.64,-17.61%,0.40 (2.20%),13.38,-16.72%,7.18%,-25.77%,1.73,0.40 (2.19%),0.77,-5.05%,43.91%,90.92%,0.72,"Jul 01, 2025",1.26,195.95%,5.25%,64.48,3.24%,2.81%,3100,2.77,-13.05%,4.02%,1.30,20.78,Yes / Yes,2.19,172.08%,69.11%,0.71,18.79,4.16%,64.23%,4.41%,May 08 BMO,1.53M,18.29,6.32%,25.12%,4.74%,"

","1,086,413",-2.66%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,37.65,6.19,5.60%,59.55M,-0.62%,13.87B,31.29,7.45,-3.76%,56.17M,15.67%,381.41M,2.92,1.62,90.77%,1.64%,30.32%,3.36B,4.13,3.69%,2.13%,1.70,29.68%,39.25,5.94,17.58%,8.61%,0.92M,27.90%,6.12,38.08,12.89%,16.35%,145.98,236.87,40.04%,1.09 (0.47%),43.97,8.34%,13.39%,-1.61%,1.24,1.06 (0.45%),1.30,2.77%,25.83%,59.65%,5.85,"May 22, 2025",1.95,8.41%,12.86%,71.45,1.50%,1.87%,9300,0.40,4.96%,11.36%,2.38,228.90,Yes / Yes,0.22,13.53%,16.65%,1.20,229.72,5.80%,15.88%,5.78%,Apr 28 AMC,540.50K,233.05,6.09%,18.90%,28.98%,"

","647,901",1.45%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-0.84,20.14%,154.09M,7.63%,1.11B,-,-1.11,-0.57%,123.09M,8.94%,-112.33M,-,-0.26,81.45%,12.21%,-33.49%,104.94M,10.56,-51.95%,3.12%,10.28,-52.91%,1.11,6.45,-4.65%,-42.90%,15.03M,23.75%,1.58,4.56,-2.44%,-105.50%,4.25,16.74,-41.88%,-,-,34.27%,-57.49%,-57.04%,-1.03,-,2.95,46.62%,91.76%,69.18%,0.42,-,2.95,-57.17%,-119.83%,59.40,3.99%,3.19%,288,0.13,-7.06%,-107.04%,1.23,20.38,Yes / Yes,0.09,-18.15%,-,0.82,7.23,-23.04%,-11.75%,-26.82%,May 08 BMO,1.46M,7.19,11.33%,9.76%,-28.05%,"

","1,206,342",-0.55%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.33,25.53%,383.73M,4.01%,1.70B,-,-0.12,0.00%,286.38M,26.72%,-124.81M,-,-0.06,51.13%,33.22%,36.53%,132.02M,12.85,-62.20%,3.01%,2.48,-45.69%,0.42,10.50,63.52%,-20.09%,95.12M,42.72%,0.57,7.72,-,-56.12%,2.06,9.30,-22.08%,-,-,12.89%,-18.85%,-52.58%,3.14,-,1.90,51.38%,-0.78%,114.08%,0.35,"Dec 18, 2012",1.90,-34.27%,-87.64%,61.70,6.71%,5.90%,12,2.89,31.85%,-94.54%,1.17,6.83,Yes / Yes,2.89,-370.09%,-,1.19,4.52,-16.65%,-128.57%,-18.92%,May 09 BMO,38.38M,4.41,11.52%,34.93%,-7.96%,"

","45,797,354",-2.43%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,3.43,2.69,0.82%,332.10M,-0.64%,3.06B,4.99,1.85,0.00%,327.83M,-7.41%,915.00M,0.73,0.45,97.50%,8.70%,-13.06%,4.14B,0.74,1.88%,1.31%,4.13,-14.35%,2.83,3.27,4.46%,11.16%,28.54M,-28.24%,3.90,2.37,4.73%,136.84%,9.00,13.11,-12.74%,0.95 (10.22%),7.10,2.20%,27.07%,-29.47%,0.71,0.94 (10.16%),0.29,-4.45%,32.98%,2.78%,0.23,"Jun 16, 2025",0.29,59.60%,17.19%,39.10,1.49%,1.20%,9100,2.97,-5.16%,22.12%,3.60,10.72,Yes / Yes,2.60,-11.80%,34.32%,1.29,9.28,-0.99%,0.69%,-6.30%,Apr 23 AMC,6.91M,9.25,-2.53%,-4.97%,-13.68%,"

","8,931,101",-0.32%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,-,-0.51,0.45%,99.21M,-4.35%,29.34B,15.57,19.00,-3.64%,98.70M,-3.74%,-53.00M,-,2.64,95.30%,1.38%,-7.83%,9.81B,2.99,-1.64%,-0.99%,2.04,-8.25%,81.98,3.61,14.12%,-0.18%,1.36M,15.84%,15.20,19.47,8.54%,-0.60%,253.03,344.14,-5.52%,3.64 (1.23%),22.59,-,-0.40%,-14.00%,0.70,3.56 (1.20%),1.16,1.91%,77.78%,16.97%,6.35,"Jun 30, 2025",1.16,-103.64%,21.74%,33.18,1.38%,1.11%,48900,0.73,2.42%,-0.54%,1.80,364.06,Yes / Yes,0.65,27.36%,-,0.91,296.83,-2.61%,-2.51%,-5.08%,Apr 24 BMO,669.71K,295.96,-4.32%,-5.26%,-5.09%,"

","611,202",-0.29%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,26.93,0.34,10.94%,103.88M,9.82%,1.12B,11.67,0.80,-0.75%,92.62M,7.78%,35.26M,0.53,0.12,86.43%,4.68%,-3.53%,1.46B,0.76,75.78%,-2.21%,2.89,-34.37%,7.63,1.22,50.78%,2.49%,4.33M,-10.25%,0.23,40.00,50.47%,4.51%,7.20,15.14,-29.91%,0.28 (3.02%),112.91,54.15%,3.30%,-38.71%,1.19,0.27 (2.91%),1.67,2.37%,15.03%,28.89%,0.36,"May 06, 2025",1.83,-46.51%,4.85%,64.28,1.64%,2.01%,3700,0.37,-4.91%,2.42%,1.00,15.20,Yes / Yes,0.35,123.74%,83.00%,0.62,8.96,3.22%,26.78%,2.14%,May 06 AMC,1.50M,9.28,9.60%,8.66%,-17.74%,"

","926,452",3.57%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,28.03,8.73,18.97%,27.43M,2.23%,8.17B,24.70,9.91,-0.32%,27.04M,-0.44%,292.60M,4.61,2.63,81.72%,3.26%,17.10%,2.24B,3.65,4.73%,0.02%,4.13,13.77%,53.09,4.61,6.80%,12.11%,0.88M,30.93%,10.09,24.26,6.08%,17.61%,175.37,248.17,20.41%,1.90 (0.78%),24.49,17.72%,14.86%,-1.36%,1.13,1.81 (0.74%),1.53,7.07%,47.65%,39.59%,5.02,"May 30, 2025",2.46,8.17%,18.07%,63.47,0.81%,1.20%,4800,0.11,3.89%,13.07%,2.80,230.80,Yes / Yes,0.11,1.93%,18.98%,1.17,245.28,1.94%,11.89%,-2.26%,May 07 AMC,213.07K,244.80,1.15%,10.96%,16.46%,"

","248,443",-0.20%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,17.09,2.23,0.27%,280.34M,2.09%,10.68B,17.10,2.23,-1.01%,279.57M,-2.61%,613.33M,2.59,0.29,77.81%,1.44%,-1.17%,2.26B,4.73,6.49%,2.46%,2.39,-2.16%,23.35,1.63,6.21%,3.47%,4.02M,3.06%,0.07,514.00,6.60%,9.78%,33.18,41.78,4.90%,1.34 (3.51%),-,15.84%,4.38%,-8.81%,0.80,1.30 (3.42%),0.57,18.58%,42.45%,14.83%,0.75,"May 13, 2025",0.65,5.65%,38.35%,44.86,0.63%,1.33%,3291,1.20,16.41%,27.17%,1.58,45.75,Yes / Yes,1.17,6.03%,58.32%,0.99,38.26,11.64%,28.22%,28.03%,May 12 BMO,1.68M,38.10,-0.59%,-3.07%,-0.55%,"

","1,668,078",-0.42%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,153.01,11.47,3.21%,2.57M,-1.88%,4.52B,15.26,115.00,0.00%,2.49M,-3.72%,27.40M,-,18.50,89.90%,2.14%,-4.85%,2.17B,2.08,22.51%,1.62%,3.01,-11.71%,1752.17,1.00,4.55%,0.29%,0.05M,-0.10%,-,-,-,0.61%,1666.22,2023.00,-9.77%,-,7.10,-7.13%,0.53%,-13.25%,0.36,1.00 (0.06%),-,20.18%,-,5.33%,29.79,"Mar 17, 2025",1.34,-94.77%,13.40%,42.38,1.42%,1.17%,893,0.15,-4.09%,1.26%,-,-,No / Yes,0.15,-85.68%,1.11%,1.55,1785.16,-,194.21%,-7.99%,May 07 BMO,17.72K,1755.04,-2.31%,-1.43%,-4.70%,"

","27,417",-1.69%,WTM
Wintrust Financial Corp,Financial,Banks - Regional,USA,NASD,-,11.96,10.11,2.03%,66.92M,0.88%,8.10B,10.78,11.22,-2.49%,65.57M,-0.58%,668.83M,2.02,2.60,96.55%,2.75%,10.21%,4.03B,2.01,4.03%,4.11%,3.97,-11.53%,92.47,1.31,4.63%,1.13%,1.81M,26.77%,-,-,5.91%,11.58%,89.10,142.04,-2.99%,1.95 (1.62%),11.87,11.32%,6.17%,-14.83%,0.82,1.90 (1.57%),-,17.26%,-,35.78%,2.87,"May 08, 2025",0.13,4.65%,23.74%,55.18,1.68%,1.44%,5903,0.64,7.10%,16.60%,1.36,136.36,Yes / Yes,0.64,-6.85%,17.46%,0.82,123.09,-0.06%,8.18%,6.59%,Apr 21 AMC,454.31K,120.98,0.19%,6.87%,1.88%,"

","374,104",-1.71%,WTFC
WisdomTree Inc,Financial,Asset Management,USA,NYSE,RUT,28.09,0.37,8.70%,147.03M,5.74%,1.52B,14.01,0.74,-0.71%,128.13M,8.30%,54.50M,-,0.17,79.50%,11.27%,19.88%,439.00M,3.45,-48.20%,-2.94%,9.65,-9.40%,2.91,3.54,6.67%,7.10%,14.43M,6.84%,1.74,5.93,-,16.50%,7.47,12.45,-1.81%,-,12.55,43.20%,11.90%,-17.19%,1.09,0.12 (1.16%),3.70,9.90%,49.70%,38.02%,0.25,"May 14, 2025",3.80,-,32.70%,73.03,0.85%,1.49%,315,1.23,-,15.80%,2.17,11.79,Yes / Yes,1.23,25.40%,31.60%,1.23,10.06,0.05%,1.01%,11.70%,May 02 BMO,1.50M,10.31,6.52%,13.76%,5.11%,"

","1,836,313",2.49%,WT
"West Pharmaceutical Services, Inc",Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,35.18,6.37,0.64%,71.80M,5.95%,16.09B,31.49,7.11,0.00%,71.39M,2.07%,467.20M,5.53,1.52,97.85%,2.99%,-0.10%,2.90B,5.56,-6.81%,-0.12%,2.48,-30.54%,37.37,5.99,13.09%,12.94%,2.13M,-28.81%,5.63,39.82,6.36%,17.42%,187.43,352.33,-31.61%,0.51 (0.23%),52.44,15.84%,15.74%,-36.42%,1.09,0.83 (0.37%),2.03,9.43%,34.66%,19.52%,6.41,"Jul 30, 2025",2.77,-16.35%,20.64%,59.67,2.00%,1.98%,10600,0.11,-1.14%,16.13%,1.44,274.50,Yes / Yes,0.11,-20.73%,12.27%,0.98,227.70,1.80%,18.13%,0.42%,Apr 24 BMO,859.83K,224.01,4.59%,5.53%,-18.84%,"

","844,615",-1.62%,WST
Whitestone REIT,Real Estate,REIT - Retail,USA,NYSE,RUT,20.57,0.60,13.45%,50.89M,1.63%,1.26B,29.39,0.42,0.17%,44.05M,-2.28%,31.25M,-,0.08,63.84%,0.82%,-13.25%,156.07M,8.10,-52.31%,-1.49%,1.41,-13.13%,8.47,1.47,23.30%,2.78%,0.36M,-5.40%,0.16,75.69,-12.64%,7.33%,11.77,15.36,-12.21%,0.54 (4.34%),26.89,4.73%,2.91%,-19.01%,0.90,0.52 (4.16%),2.02,5.19%,47.41%,5.65%,0.25,"Jul 01, 2025",2.02,24.45%,35.62%,47.59,0.94%,1.38%,72,1.49,4.39%,20.03%,1.29,15.07,Yes / Yes,1.49,-61.03%,70.46%,0.66,12.56,-3.62%,-19.26%,1.48%,Apr 30 AMC,256.68K,12.44,0.50%,-2.84%,-8.69%,"

","169,551",-0.96%,WSR
Watsco Inc,Industrials,Industrial Distribution,USA,NYSE,-,34.23,13.02,14.25%,40.51M,0.11%,18.07B,28.81,15.48,-0.23%,34.74M,-8.05%,490.96M,4.00,4.83,90.07%,6.89%,-11.57%,7.58B,2.38,6.83%,2.06%,8.06,-15.38%,73.17,6.09,8.92%,11.14%,2.39M,-3.64%,10.66,41.83,8.55%,18.91%,430.20,571.41,-5.93%,10.85 (2.43%),39.27,15.38%,16.30%,-21.98%,1.05,11.10 (2.49%),1.36,9.81%,26.40%,3.63%,11.08,"Apr 15, 2025",3.28,1.09%,9.68%,42.22,0.94%,1.74%,7295,0.17,3.92%,6.47%,2.94,495.50,Yes / Yes,0.13,-11.13%,81.20%,0.56,449.85,-7.46%,-14.78%,-2.17%,Apr 23 BMO,297.13K,445.81,-2.25%,-5.51%,-9.01%,"

","166,737",-0.90%,WSO
"Williams-Sonoma, Inc",Consumer Cyclical,Specialty Retail,USA,NYSE,S&P 500,17.61,8.83,3.89%,122.98M,-2.74%,19.14B,17.18,9.06,-3.23%,118.22M,-10.48%,1.12B,5.35,1.77,91.99%,5.41%,-11.05%,7.78B,2.46,-2.82%,-2.02%,2.38,-17.60%,17.57,8.85,6.03%,21.65%,6.40M,6.37%,8.51,18.27,3.29%,51.10%,125.33,219.98,-15.98%,2.60 (1.67%),18.91,31.36%,33.83%,-29.28%,1.47,2.37 (1.52%),0.73,5.51%,46.26%,24.14%,5.66,"Apr 17, 2025",1.51,8.57%,18.41%,42.67,1.03%,2.06%,19600,0.63,1.64%,14.35%,2.48,182.17,Yes / Yes,0.53,-8.88%,25.89%,0.52,158.10,3.79%,-11.23%,4.20%,May 22 BMO,2.69M,155.58,-4.95%,-0.61%,-6.39%,"

","1,393,075",-1.59%,WSM
WSFS Financial Corp,Financial,Banks - Regional,USA,NASD,RUT,11.96,4.45,1.23%,57.69M,2.41%,3.02B,10.69,4.98,-1.02%,56.08M,-3.11%,263.81M,-,1.12,93.96%,3.01%,5.24%,1.39B,2.17,4.87%,-1.53%,4.65,-10.63%,46.31,1.15,8.17%,1.28%,1.69M,21.53%,-,-,-,10.25%,42.21,62.75,0.17%,0.67 (1.26%),15.95,8.01%,8.43%,-15.19%,0.87,0.62 (1.16%),-,15.20%,-,26.08%,1.39,"May 09, 2025",0.08,-0.30%,25.05%,51.47,1.57%,1.49%,2309,0.18,5.06%,18.92%,2.20,62.00,Yes / Yes,0.17,3.29%,13.59%,0.64,53.95,-0.16%,8.03%,-4.19%,Apr 24 AMC,363.05K,53.22,-0.53%,3.06%,-0.08%,"

","232,877",-1.35%,WSFS
WillScot Holdings Corp,Industrials,Rental & Leasing Services,USA,NASD,-,312.75,0.09,2.88%,183.11M,2.06%,5.15B,14.89,1.89,-1.65%,177.14M,-4.86%,14.94M,21.38,0.35,115.10%,9.30%,-5.73%,2.37B,2.17,-3.93%,3.60%,5.39,-27.96%,5.52,5.11,20.95%,0.25%,16.47M,-26.34%,0.06,481.76,14.63%,1.28%,21.91,43.80,-15.67%,0.22 (0.79%),19.63,-,0.31%,-35.59%,1.26,0.14 (0.50%),0.76,17.63%,50.56%,28.75%,1.02,"Jun 04, 2025",0.83,-94.12%,24.63%,53.92,1.52%,2.07%,4500,3.84,-0.77%,0.63%,2.00,36.11,Yes / Yes,3.75,-20.22%,0.00%,0.48,28.47,0.78%,-12.63%,-4.71%,May 01 AMC,3.05M,28.21,0.39%,6.32%,-16.07%,"

","1,471,260",-0.91%,WSC
"Wesbanco, Inc",Financial,Banks - Regional,USA,NASD,RUT,20.68,1.53,2.38%,95.67M,4.11%,3.03B,8.19,3.87,0.02%,93.40M,-1.25%,96.70M,-,0.87,70.56%,2.14%,2.29%,1.01B,2.99,41.24%,36.94%,3.25,-12.72%,38.02,0.83,17.05%,0.47%,2.00M,19.85%,-,-,-,3.38%,25.56,37.36,-2.58%,1.49 (4.71%),27.41,-4.40%,1.72%,-15.15%,0.88,1.47 (4.64%),-,9.56%,-,24.02%,0.69,"Jun 06, 2025",0.07,-35.93%,15.62%,58.00,0.82%,1.47%,2195,0.52,17.74%,9.53%,1.86,37.57,Yes / Yes,0.49,-126.93%,64.26%,1.00,31.75,-2.20%,16.03%,31.86%,Apr 29 AMC,614.18K,31.70,1.57%,5.34%,-1.42%,"

","613,542",-0.17%,WSBC
