Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Charles Schwab Corp,Financial,Capital Markets,USA,NYSE,S&P 500,27.33,3.29,5.83%,1.82B,1.71%,163.36B,17.60,5.11,-1.79%,1.71B,0.76%,6.02B,1.20,1.07,84.04%,1.00%,14.20%,26.20B,6.24,32.76%,15.12%,1.85,13.04%,22.20,4.05,18.40%,1.39%,17.14M,22.74%,33.40,2.69,22.69%,14.12%,61.01,89.85,21.48%,1.08 (1.20%),7.69,2.26%,8.64%,0.07%,0.93,1.04 (1.16%),1.18,17.15%,77.57%,47.37%,1.50,"May 09, 2025",1.18,37.66%,40.89%,67.33,1.36%,0.87%,32100,0.81,2.32%,22.99%,1.61,90.84,Yes / Yes,0.41,44.28%,33.48%,0.87,88.96,1.23%,3.02%,3.13%,Apr 17 BMO,9.25M,89.91,2.01%,7.19%,16.74%,"

","8,081,159",1.07%,SCHW
Southern Copper Corporation,Basic Materials,Copper,USA,NYSE,-,21.27,4.48,89.87%,804.07M,-0.84%,76.59B,21.21,4.49,-0.00%,81.44M,3.95%,3.59B,5.36,1.08,9.01%,9.97%,-3.36%,11.96B,6.41,7.85%,3.88%,5.78,-3.10%,11.90,8.00,-2.90%,19.61%,8.12M,-7.77%,5.39,17.67,3.97%,41.93%,74.11,118.64,6.33%,3.13 (3.28%),22.85,18.14%,21.16%,-19.72%,1.00,2.63 (2.76%),3.22,9.43%,50.45%,28.53%,2.36,"May 02, 2025",3.71,53.35%,49.35%,55.17,1.40%,1.31%,16133,0.83,23.23%,30.00%,3.28,92.46,Yes / Yes,0.77,29.11%,47.87%,0.55,95.33,5.36%,4.25%,20.08%,Apr 25 BMO,1.41M,95.25,1.30%,4.83%,-1.33%,"

","767,451",-0.08%,SCCO
Starbucks Corp,Consumer Cyclical,Restaurants,USA,NASD,"NDX, S&P 500",33.54,2.75,0.22%,1.14B,-3.26%,104.87B,31.27,2.95,0.00%,1.13B,9.07%,3.13B,15.82,0.66,82.08%,3.38%,-6.97%,36.32B,2.89,-26.05%,4.95%,3.43,-5.28%,-6.71,-,20.54%,10.26%,38.34M,15.86%,2.65,34.82,2.12%,-,71.55,117.46,1.13%,2.44 (2.65%),37.93,2.53%,21.34%,-21.44%,0.99,2.40 (2.60%),0.45,6.41%,18.80%,28.97%,2.38,"May 16, 2025",0.64,-24.28%,11.87%,58.80,1.27%,1.92%,361000,-,-0.50%,8.62%,2.29,91.15,Yes / Yes,-,-50.46%,68.95%,0.65,91.59,-0.77%,-15.60%,2.32%,Apr 29 AMC,11.18M,92.28,4.19%,7.77%,-3.51%,"

","7,315,223",0.75%,SBUX
Sibanye Stillwater Limited ADR,Basic Materials,Other Precious Metals & Mining,South Africa,NYSE,-,-,-0.56,0.20%,707.64M,0.00%,4.94B,7.85,0.89,0.00%,706.22M,44.21%,-396.78M,-,-0.04,19.32%,1.72%,55.80%,6.12B,0.81,142.66%,43.45%,1.01,74.06%,3.29,2.12,161.51%,-5.25%,12.18M,53.07%,1.20,5.81,71.00%,-15.89%,3.05,7.28,111.52%,0.02 (0.34%),-,-,-8.78%,-4.12%,0.75,-,1.10,3.92%,5.33%,128.85%,0.28,"Sep 21, 2023",2.32,80.26%,3.15%,67.64,2.62%,2.90%,72423,0.96,-0.71%,-6.48%,3.14,5.68,Yes / Yes,0.94,100.09%,-,0.88,6.82,16.49%,173.53%,11.67%,Feb 21 BMO,12.02M,6.98,7.72%,29.65%,60.65%,"

","10,591,093",2.35%,SBSW
Companhia de Saneamento Basico do Estado de Sao Paulo. ADR,Utilities,Utilities - Regulated Water,Brazil,NYSE,-,7.87,2.68,0.00%,683.51M,1.25%,14.42B,12.16,1.74,-,683.51M,2.08%,1.83B,0.44,0.29,10.44%,0.45%,16.90%,6.78B,2.13,-6.28%,-0.07%,2.51,43.05%,9.81,2.15,40.15%,12.85%,3.08M,51.58%,2.09,10.10,17.91%,28.57%,13.10,21.20,47.24%,0.49 (2.31%),11.33,15.79%,16.62%,-0.50%,0.71,0.64 (3.01%),1.08,8.02%,53.51%,61.07%,0.44,"May 02, 2025",1.09,151.43%,44.72%,60.42,0.54%,1.38%,10552,0.72,26.64%,27.03%,1.31,22.60,Yes / Yes,0.65,52.40%,21.00%,0.71,21.13,-5.39%,-1.14%,8.75%,May 30 AMC,1.22M,21.10,1.95%,5.34%,22.66%,"

","870,931",-0.14%,SBS
Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,NASD,RUT,30.94,0.59,1.84%,237.94M,0.16%,4.35B,24.07,0.76,-0.19%,233.57M,0.99%,140.76M,2.10,0.17,97.02%,8.25%,3.80%,714.38M,6.09,29.42%,-1.29%,7.32,4.46%,11.36,1.61,8.67%,2.65%,19.26M,28.45%,0.12,150.50,14.72%,5.15%,14.24,19.99,5.54%,1.21 (6.61%),12.87,7.91%,2.75%,-8.56%,0.81,1.13 (6.18%),0.25,3.31%,43.56%,28.36%,0.41,"May 16, 2025",0.25,179.16%,40.38%,59.50,1.39%,1.42%,50,0.90,7.81%,19.70%,1.92,19.67,Yes / Yes,0.89,49.07%,223.55%,1.10,18.14,2.53%,-1.96%,7.74%,May 05 AMC,2.63M,18.28,3.03%,3.26%,3.52%,"

","2,901,505",0.77%,SBRA
Star Bulk Carriers Corp,Industrials,Marine Shipping,Greece,NASD,-,8.50,1.98,21.77%,116.78M,-0.36%,1.97B,5.85,2.87,0.00%,91.62M,3.45%,230.26M,0.71,0.05,33.29%,4.46%,-0.83%,1.24B,1.59,-46.03%,-4.92%,2.84,10.89%,21.00,0.80,102.32%,6.54%,4.08M,-29.32%,3.69,4.55,11.92%,11.09%,12.06,25.25,12.37%,0.86 (5.14%),5.53,-,6.35%,-33.47%,0.95,1.44 (8.57%),1.46,9.08%,28.88%,39.30%,0.42,"Jun 06, 2025",1.64,-9.32%,20.62%,57.81,1.93%,1.45%,301,0.58,25.60%,18.62%,1.25,21.15,Yes / Yes,0.48,-99.56%,89.20%,0.72,16.81,-8.07%,73.61%,-11.08%,May 14 AMC,1.44M,16.80,1.92%,8.64%,-1.78%,"

","1,035,731",-0.06%,SBLK
Seacoast Banking Corp. Of Florida,Financial,Banks - Regional,USA,NASD,RUT,16.73,1.49,2.01%,85.62M,-4.42%,2.14B,10.77,2.31,0.00%,84.26M,-3.38%,126.44M,-,0.43,85.18%,1.87%,-5.59%,818.51M,2.61,5.71%,2.63%,3.29,-13.98%,26.04,0.95,39.95%,0.83%,1.58M,11.24%,-,-,-,5.82%,21.36,31.68,-9.73%,0.74 (2.97%),12.66,-5.60%,4.51%,-21.56%,0.94,0.72 (2.90%),-,18.47%,-,16.34%,0.73,"Jun 13, 2025",0.05,7.58%,20.02%,45.52,1.84%,1.78%,1504,0.35,4.52%,15.45%,2.50,28.83,Yes / Yes,0.26,20.82%,50.61%,1.07,24.62,2.16%,-3.80%,5.08%,Apr 24 AMC,479.57K,24.85,-2.00%,1.24%,-7.12%,"

","514,943",0.93%,SBCF
SBA Communications Corp,Real Estate,REIT - Specialty,USA,NASD,S&P 500,30.22,7.55,1.34%,108.03M,1.59%,24.53B,24.82,9.20,-0.75%,106.01M,-3.05%,815.73M,2.73,2.09,99.72%,2.60%,3.88%,2.69B,9.13,19.11%,-0.36%,2.95,6.55%,-46.01,-,11.30%,7.98%,2.76M,16.51%,6.75,33.82,11.08%,-,187.06,252.64,12.03%,4.42 (1.94%),31.40,40.17%,12.20%,-9.63%,0.78,4.18 (1.83%),0.69,5.87%,67.50%,22.06%,4.41,"May 22, 2025",0.69,47.83%,57.96%,48.84,0.71%,0.85%,1720,-,-0.29%,30.37%,1.95,254.53,Yes / Yes,-,43.46%,56.52%,0.64,228.52,0.35%,-17.27%,0.97%,Apr 28 AMC,936.74K,228.32,-0.24%,-0.37%,2.50%,"

","595,899",-0.09%,SBAC
EchoStar Corp,Communication Services,Telecom Services,USA,NASD,RUT,-,-0.82,53.93%,155.26M,44.01%,7.15B,-,-4.79,-0.00%,132.38M,13.05%,-214.84M,-,-1.01,48.57%,9.04%,-4.82%,15.68B,0.46,-792.15%,-2.51%,3.27,6.56%,69.81,0.36,-21.97%,-0.37%,11.97M,42.60%,18.21,1.37,-,-1.08%,14.79,32.48,8.60%,-,-,7.68%,-0.44%,-23.43%,0.75,-,1.19,53.02%,13.44%,68.15%,1.90,-,1.26,88.39%,-2.40%,62.30,21.63%,11.47%,13700,1.51,-23.85%,-1.37%,2.50,27.33,Yes / Yes,1.43,-78.86%,-,0.97,24.38,-0.16%,4.62%,-3.61%,May 09 BMO,3.66M,24.87,28.77%,17.05%,2.37%,"

","3,538,178",2.01%,SATS
StandardAero Inc,Industrials,Aerospace & Defense,USA,NYSE,-,141.10,0.21,46.40%,334.46M,-3.29%,9.94B,25.09,1.19,-31.24%,179.27M,-0.67%,70.73M,-,0.21,50.04%,2.46%,2.20%,5.44B,1.83,2036.67%,82.33%,1.38,13.91%,7.29,4.08,38.65%,-,4.41M,-,0.42,70.61,-,-,21.31,34.38,20.07%,-,-,-,1.44%,-13.53%,-,-,1.37,-,12.76%,39.51%,0.72,-,2.00,454.30%,8.72%,52.95,0.81%,1.17%,7700,1.03,16.92%,1.30%,1.78,34.67,Yes / Yes,1.02,1862.50%,0.00%,0.79,30.20,8.35%,7.34%,16.18%,May 12 AMC,3.20M,29.73,0.15%,6.17%,6.93%,"

","2,511,720",-1.56%,SARO
Sap SE ADR,Technology,Software - Application,Germany,NYSE,-,55.63,5.21,0.01%,1.17B,-3.14%,338.09B,35.26,8.22,0.00%,1.17B,-2.99%,6.14B,2.00,1.65,6.28%,0.16%,6.77%,37.72B,8.96,49.20%,2.59%,1.34,14.41%,42.33,6.85,16.66%,7.66%,1.92M,54.30%,12.02,24.11,27.83%,12.81%,188.45,311.40,17.71%,2.69 (0.93%),59.81,-1.42%,10.85%,-6.93%,1.32,2.54 (0.88%),1.17,3.69%,73.60%,53.79%,5.37,"May 13, 2025",1.17,201.10%,26.10%,41.89,1.49%,1.30%,109121,0.22,9.39%,16.29%,1.43,337.64,Yes / Yes,0.15,306.69%,65.77%,1.12,292.64,2.35%,11.69%,8.69%,Apr 22 AMC,1.43M,289.81,-3.63%,0.62%,11.62%,"

","1,611,026",-0.97%,SAP
Sanmina Corp,Technology,Electronic Components,USA,NASD,RUT,20.84,4.32,3.48%,53.45M,2.59%,4.81B,12.95,6.95,-3.16%,51.60M,10.67%,242.19M,-,1.42,97.43%,3.39%,15.08%,7.85B,0.61,11.46%,-2.50%,4.07,12.49%,41.51,2.17,18.14%,5.02%,1.75M,36.11%,12.84,7.01,-,11.03%,61.52,91.12,19.00%,-,18.00,14.62%,9.51%,-1.18%,1.15,-,1.22,-1.67%,8.52%,46.38%,2.26,-,1.96,1.84%,4.58%,64.68,1.39%,1.51%,37000,0.17,-1.50%,3.09%,2.20,100.00,Yes / Yes,0.15,24.95%,0.00%,0.88,88.96,1.00%,2.42%,8.15%,Apr 28 AMC,429.64K,90.05,4.06%,9.86%,16.05%,"

","376,959",1.23%,SANM
Sandstorm Gold Ltd,Basic Materials,Gold,Canada,NYSE,-,94.84,0.10,8.29%,293.45M,1.55%,2.69B,36.73,0.25,0.00%,268.87M,11.12%,28.99M,1.25,0.05,61.94%,1.18%,35.15%,183.54M,14.68,272.88%,-0.18%,0.60,63.52%,4.80,1.92,34.21%,1.55%,3.16M,68.93%,0.04,230.28,75.83%,2.05%,4.92,9.68,64.70%,0.05 (0.54%),26.38,-12.26%,1.66%,-5.04%,0.45,0.06 (0.62%),1.77,14.54%,55.95%,86.79%,0.25,"Apr 14, 2025",1.77,33.11%,43.76%,57.79,1.02%,2.02%,29,0.24,2.84%,15.80%,1.45,10.49,Yes / Yes,0.24,348.94%,121.66%,0.92,9.20,0.00%,-6.16%,16.94%,May 06 AMC,5.29M,9.19,1.19%,6.88%,37.46%,"

","4,863,401",-0.11%,SAND
Banco Santander S.A. ADR,Financial,Banks - Diversified,Spain,NYSE,-,9.24,0.87,0.00%,15.14B,0.88%,119.40B,7.75,1.04,-,14.87B,2.42%,14.09B,0.70,0.25,2.68%,0.03%,13.10%,143.14B,0.83,21.09%,2.24%,0.77,63.54%,7.24,1.11,6.62%,0.72%,4.54M,73.06%,-,-,13.16%,13.25%,4.27,8.39,76.10%,0.28 (3.51%),-,16.52%,2.44%,-4.23%,1.01,0.23 (2.90%),-,10.37%,-,88.06%,0.18,"Apr 30, 2025",2.04,19.35%,14.58%,55.96,4.14%,1.88%,206753,4.27,0.26%,9.84%,1.57,8.44,Yes / Yes,4.27,19.78%,20.18%,0.93,7.91,2.34%,4.28%,-7.52%,Apr 30 BMO,5.86M,8.03,0.58%,7.82%,37.64%,"

","5,468,958",1.52%,SAN
"Boston Beer Co., Inc",Consumer Defensive,Beverages - Brewers,USA,NYSE,-,33.31,6.05,25.94%,9.09M,-5.73%,2.25B,18.20,11.07,-0.12%,8.25M,-18.28%,71.51M,2.82,4.05,67.55%,8.57%,-8.04%,2.04B,1.10,-2.12%,0.22%,3.90,-36.02%,80.37,2.51,19.97%,5.45%,0.71M,-29.25%,13.68,14.74,11.80%,7.36%,204.00,329.55,-32.81%,-,12.13,-11.16%,7.67%,-38.84%,1.05,-,1.12,10.00%,45.41%,-1.20%,6.29,-,1.72,-24.27%,8.32%,25.17,1.02%,1.67%,2537,0.05,0.79%,3.50%,2.76,258.78,Yes / Yes,0.04,107.16%,0.00%,1.82,205.44,4.20%,287.44%,6.53%,Apr 24 AMC,181.57K,201.55,-9.10%,-13.93%,-23.43%,"

","330,782",-1.89%,SAM
Sailpoint Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-1.32,90.36%,556.58M,1.86%,12.77B,85.00,0.27,-0.98%,53.65M,25.07%,-729.86M,-,0.04,10.96%,12.63%,15.04%,904.42M,14.12,258.75%,552.81%,3.76,-,12.18,1.88,43.11%,-8.79%,6.78M,-,0.42,54.51,-,-12.09%,15.05,26.35,4.32%,-,-,-,-10.74%,-12.90%,-,-,1.10,-,69.01%,52.49%,1.03,-,1.10,-23.69%,-33.78%,70.93,2.83%,3.73%,2738,0.00,23.05%,-80.70%,1.73,26.97,Yes / Yes,0.00,-50.22%,-,0.80,22.95,2.33%,207.53%,22.81%,Jun 11 BMO,1.80M,22.95,18.15%,24.65%,17.10%,"

","1,437,160",0.00%,SAIL
Science Applications International Corp,Technology,Information Technology Services,USA,NASD,-,14.66,7.14,0.70%,47.00M,0.87%,4.91B,10.31,10.16,1.27%,46.54M,-14.65%,353.00M,1.98,2.25,84.77%,5.21%,-7.16%,7.51B,0.65,0.49%,5.52%,3.39,-7.39%,32.02,3.27,10.73%,6.75%,2.43M,-7.75%,1.07,98.15,7.39%,21.63%,94.68,156.34,-6.33%,1.50 (1.43%),10.72,13.35%,9.97%,-33.03%,0.51,1.48 (1.41%),0.78,3.23%,10.96%,10.58%,3.21,"Jul 11, 2025",0.78,-16.78%,7.31%,37.71,0.57%,3.64%,24000,1.62,3.39%,4.70%,2.85,118.00,Yes / Yes,1.35,-3.74%,20.65%,0.63,105.40,0.56%,-9.26%,1.62%,Jun 02 BMO,714.95K,104.70,-3.87%,-8.93%,-13.00%,"

","452,002",-0.66%,SAIC
Saia Inc,Industrials,Trucking,USA,NASD,-,21.73,11.99,0.29%,26.63M,2.08%,6.94B,21.23,12.27,-13.28%,26.56M,-7.46%,321.18M,6.25,2.45,115.12%,6.53%,-25.72%,3.24B,2.14,-30.97%,2.31%,2.15,-50.73%,88.62,2.94,31.57%,10.48%,1.73M,-42.47%,0.62,419.45,3.48%,14.63%,229.12,624.55,-42.84%,-,-,25.72%,11.69%,-58.29%,2.00,-,1.43,12.43%,13.55%,13.69%,11.95,-,1.43,-13.23%,13.55%,44.67,1.35%,2.20%,15300,0.18,8.95%,9.91%,2.05,294.16,Yes / Yes,0.16,-45.07%,0.00%,1.50,262.23,-3.11%,-32.58%,4.35%,Apr 25 BMO,805.91K,260.48,-1.05%,-7.50%,-36.83%,"

","1,207,465",-0.67%,SAIA
"Sonic Automotive, Inc",Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,RUT,11.07,7.01,62.15%,21.90M,1.29%,2.64B,11.14,6.97,-0.24%,12.85M,12.49%,244.60M,0.87,1.60,45.02%,12.19%,27.77%,14.49B,0.18,12.19%,0.66%,6.43,16.69%,32.15,2.41,10.88%,4.34%,1.57M,38.14%,1.90,40.81,12.67%,24.52%,51.27,78.11,22.53%,1.34 (1.72%),64.14,13.29%,7.81%,-0.63%,1.03,1.35 (1.74%),0.38,6.35%,14.28%,51.39%,1.93,"Jun 13, 2025",1.09,43.91%,3.46%,73.62,2.07%,1.56%,10800,3.71,1.59%,1.69%,1.91,73.22,Yes / Yes,1.87,69.56%,20.25%,0.56,76.80,3.57%,1.84%,7.90%,Apr 24 BMO,243.61K,77.62,7.30%,16.74%,21.11%,"

","135,746",1.07%,SAH
"Safety Insurance Group, Inc",Financial,Insurance - Property & Casualty,USA,NASD,RUT,15.93,4.89,2.35%,14.89M,-2.16%,1.16B,11.12,7.00,0.00%,14.54M,-6.72%,72.23M,-,1.60,83.46%,0.84%,0.69%,1.15B,1.01,44.33%,0.75%,2.09,-6.96%,57.12,1.36,16.60%,3.63%,0.12M,3.62%,-,-,-,8.75%,70.71,90.00,-5.49%,-,7.66,-5.83%,8.10%,-13.47%,0.26,3.60 (4.62%),-,5.16%,-,10.14%,1.82,"Jun 02, 2025",0.78,40.69%,7.60%,38.60,0.88%,0.91%,551,0.05,19.05%,6.29%,3.00,70.00,Yes / Yes,0.05,8.70%,75.24%,1.18,78.37,-,2.47%,14.82%,May 07 AMC,58.76K,77.88,-3.36%,-1.53%,-3.13%,"

","69,546",-0.63%,SAFT
Safehold Inc,Real Estate,REIT - Diversified,USA,NYSE,RUT,10.38,1.48,30.83%,71.72M,-2.72%,1.10B,9.35,1.64,0.00%,49.61M,-1.60%,104.40M,6.79,0.40,65.22%,6.67%,-18.34%,378.39M,2.91,2.71%,-3.09%,8.31,-24.82%,32.78,0.47,1.84%,1.53%,3.31M,-16.82%,0.36,42.40,1.53%,4.51%,13.68,28.62,-16.88%,0.72 (4.68%),10.77,-42.37%,1.54%,-46.32%,1.80,0.37 (2.41%),451.35,-4.89%,96.42%,12.28%,0.44,"Jun 30, 2025",451.35,427.97%,78.19%,49.04,1.52%,1.97%,74,1.88,1.54%,27.59%,1.91,21.27,Yes / Yes,1.88,-4.96%,47.83%,0.63,15.38,4.41%,4.56%,9.43%,May 06 AMC,398.20K,15.36,0.95%,0.38%,-20.06%,"

","250,861",-0.13%,SAFE
Sabre Corp,Technology,Software - Infrastructure,USA,NASD,RUT,-,-0.46,7.99%,387.66M,-10.65%,1.01B,6.56,0.40,-0.08%,356.84M,-9.09%,-171.94M,-,-0.00,92.78%,6.36%,-26.97%,3.02B,0.33,160.62%,-1.79%,3.41,-33.33%,-4.06,-,244.12%,-3.65%,22.68M,0.00%,1.73,1.50,-,-,1.93,4.63,-28.77%,-,-,-,-5.19%,-43.84%,1.38,-,1.10,-5.29%,55.46%,34.72%,0.15,"Mar 19, 2020",1.10,69.08%,10.11%,45.38,4.88%,3.49%,6253,-,2.56%,-5.69%,2.12,4.52,Yes / Yes,-,141.23%,-,0.54,2.67,-11.51%,-100.00%,-0.80%,May 07 BMO,6.65M,2.60,-3.19%,2.76%,-20.26%,"

","3,581,815",-2.62%,SABR
"Seabridge Gold, Inc",Basic Materials,Gold,Canada,NYSE,-,-,-0.10,19.05%,100.54M,2.86%,1.48B,-,-0.16,0.00%,81.39M,25.92%,-8.93M,-,-,35.55%,4.55%,20.87%,0.00M,-,-171.43%,6.66%,4.38,10.31%,6.88,2.15,-340.00%,-0.85%,3.70M,2.07%,1.13,13.08,-,-1.46%,9.40,20.55,29.45%,-,-,-12.87%,-0.83%,-28.13%,0.63,-,9.53,-,-,57.13%,0.50,-,9.53,58.14%,-,71.34,1.13%,1.83%,-,0.56,-,-,1.00,39.82,Yes / Yes,0.56,209.27%,-,0.94,14.80,-,-,-,May 13 BMO,845.04K,14.77,9.07%,16.63%,7.71%,"

","792,289",-0.20%,SA
SentinelOne Inc,Technology,Software - Infrastructure,USA,NYSE,-,-,-1.32,10.18%,316.86M,-1.95%,5.86B,51.73,0.34,-3.15%,298.62M,-11.91%,-426.53M,-,0.03,72.91%,4.69%,-9.41%,864.13M,6.78,286.41%,2.33%,2.62,-26.35%,4.67,3.77,76.19%,-18.17%,14.00M,-4.60%,2.31,7.63,113.72%,-26.98%,15.36,29.29,-20.68%,-,317.69,-27.88%,-27.36%,-39.88%,0.77,-,1.64,77.61%,74.57%,14.65%,0.62,"Mar 02, 2005",1.64,-31.34%,-38.38%,42.23,2.49%,3.45%,2800,0.01,28.19%,-49.36%,1.79,22.83,Yes / Yes,0.01,-180.26%,-,1.32,17.80,0.29%,28.21%,22.90%,May 28 AMC,5.33M,17.61,-3.74%,-4.34%,-20.60%,"

","7,013,399",-1.07%,S
Rhythm Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.82,8.48%,63.49M,-5.18%,3.91B,-,-1.38,-5.45%,58.23M,0.38%,-173.99M,-,-0.64,95.60%,8.20%,11.36%,136.86M,28.58,37.85%,0.05%,6.67,11.30%,0.30,206.03,48.72%,-52.28%,4.78M,43.75%,4.94,12.44,-,-418.97%,39.46,69.89,9.82%,-,-,-2.34%,-63.30%,-12.03%,2.30,-,3.13,-,89.12%,55.81%,2.57,-,3.30,39.30%,-126.13%,46.09,0.29%,2.52%,283,13.60,48.88%,-127.12%,1.00,83.42,Yes / Yes,13.50,65.72%,-,0.87,61.97,-18.57%,-16.68%,25.94%,May 07 BMO,715.60K,61.48,-2.99%,-1.00%,8.99%,"

","622,915",-0.79%,RYTM
Rayonier Inc,Real Estate,REIT - Specialty,USA,NYSE,-,9.72,2.33,0.97%,156.01M,-5.24%,3.52B,37.91,0.60,0.00%,154.26M,-5.95%,354.34M,3.14,0.05,94.97%,3.00%,-19.57%,1.18B,2.99,-13.01%,5.40%,4.21,-20.78%,12.28,1.84,45.85%,10.17%,4.62M,-18.48%,1.65,13.73,3.09%,18.78%,22.30,30.66,-13.37%,1.31 (5.82%),21.82,39.31%,11.91%,-26.26%,1.08,0.55 (2.41%),2.28,12.12%,49.91%,1.39%,0.49,"Jun 16, 2025",2.71,111.99%,32.92%,35.40,1.20%,1.28%,424,0.55,12.61%,30.08%,2.43,29.33,Yes / Yes,0.55,-345.05%,47.64%,0.82,22.51,-45.86%,-124.97%,-50.67%,Apr 30 AMC,1.10M,22.61,-3.48%,-5.35%,-15.81%,"

","899,556",0.44%,RYN
Ryan Specialty Holdings Inc,Financial,Insurance - Specialty,USA,NYSE,-,9008.11,0.01,15.69%,126.03M,2.19%,17.49B,25.98,2.57,-1.19%,106.77M,-5.22%,50.64M,450.63,0.67,79.62%,4.95%,-7.34%,2.68B,6.54,16.86%,0.88%,5.22,-1.39%,4.30,15.49,22.65%,0.60%,5.29M,27.12%,0.78,85.94,19.99%,9.23%,53.12,77.16,3.90%,0.40 (0.60%),40.51,3.46%,1.16%,-13.61%,0.69,0.46 (0.69%),1.05,27.13%,-,25.49%,1.76,"May 13, 2025",1.05,-21.27%,22.05%,44.13,0.91%,1.52%,5250,7.13,21.56%,1.89%,2.19,75.09,Yes / Yes,7.02,-273.82%,61.60%,1.12,65.86,1.53%,-0.43%,24.26%,May 01 AMC,1.01M,66.66,-2.31%,-3.12%,-2.62%,"

","1,132,188",1.21%,RYAN
Ryanair Holdings Plc ADR,Industrials,Airlines,Ireland,NASD,-,17.60,3.14,0.06%,531.93M,-3.73%,29.36B,11.22,4.92,0.00%,530.93M,2.41%,1.77B,0.94,1.28,44.29%,0.71%,17.02%,15.04B,1.95,33.37%,-,2.44,21.61%,14.29,3.87,12.74%,9.47%,3.79M,17.63%,8.11,6.82,18.81%,22.41%,36.96,58.38,26.80%,1.00 (1.81%),14.71,19.41%,18.58%,-5.33%,1.39,0.86 (1.56%),0.74,9.67%,17.75%,49.56%,1.22,"Jan 17, 2025",0.74,-13.82%,11.47%,54.06,1.93%,1.47%,25952,0.38,3.12%,11.79%,1.95,57.77,Yes / Yes,0.26,-23.67%,20.75%,0.77,55.05,1.61%,5.05%,2.66%,May 19 BMO,1.55M,55.27,-1.52%,8.26%,18.88%,"

","1,189,966",0.40%,RYAAY
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,NYSE,-,14.22,9.01,0.02%,1.41B,0.15%,180.61B,12.29,10.42,0.00%,1.41B,0.73%,12.75B,1.43,2.39,49.78%,0.55%,12.13%,96.80B,1.87,12.51%,0.18%,6.08,2.87%,62.68,2.04,7.80%,0.84%,7.74M,23.22%,-,-,9.95%,14.17%,102.52,130.00,6.27%,4.40 (3.43%),-,4.62%,9.27%,-1.48%,0.89,4.15 (3.24%),-,14.34%,-,24.92%,1.53,"Jul 24, 2025",0.63,11.92%,15.77%,58.86,0.79%,0.99%,94838,2.48,2.76%,13.18%,1.33,143.43,Yes / Yes,0.43,5.24%,49.70%,0.57,127.99,0.25%,-0.83%,-6.65%,May 29 BMO,1.27M,128.07,0.34%,4.68%,5.73%,"

","719,839",0.06%,RY
Recursion Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.78,23.55%,399.15M,-5.37%,2.08B,-,-1.15,-0.27%,310.78M,13.30%,-574.77M,-,-0.35,60.52%,35.08%,-22.34%,59.79M,34.74,15.16%,-1.34%,4.68,-26.47%,2.30,2.22,19.62%,-61.70%,109.03M,-44.82%,1.24,4.13,25.10%,-86.10%,3.79,12.36,-24.41%,-,-,-35.28%,-57.11%,-58.66%,0.84,-,4.11,90.93%,-37.97%,34.83%,0.42,-,4.11,-11.00%,-960.08%,53.81,4.72%,6.61%,-,0.10,29.32%,-961.32%,2.43,6.67,Yes / Yes,0.08,-29.86%,-,1.50,4.84,-1.10%,3.10%,6.89%,May 05 BMO,23.31M,5.11,7.89%,4.21%,-19.86%,"

","34,949,355",5.58%,RXRX
