Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.63,1.55,31.40%,428.02M,-1.01%,10.29B,10.14,1.93,0.00%,361.50M,5.23%,841.66M,0.96,0.42,59.53%,3.76%,28.40%,3.15B,3.26,12.48%,-7.30%,1.80,51.98%,6.91,2.82,13.54%,1.44%,13.59M,14.41%,2.73,7.17,13.11%,21.71%,10.82,20.64,64.81%,0.98 (5.02%),1.21,23.61%,18.04%,-5.38%,1.17,0.65 (3.33%),0.18,18.93%,69.45%,80.50%,0.56,"Dec 10, 2024",0.18,1.33%,33.46%,56.73,1.51%,1.78%,7442,3.88,-2.79%,26.68%,1.33,22.17,Yes / Yes,0.27,4.79%,0.04%,0.58,19.85,-2.10%,4.58%,-9.35%,May 20 AMC,7.54M,19.53,-0.18%,11.82%,23.68%,"

","4,384,823",-1.61%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,15.17,7.56,0.11%,4.31B,4.53%,494.32B,14.69,7.81,-0.09%,4.30B,9.29%,33.17B,1.97,1.50,66.28%,1.01%,-1.04%,339.74B,1.45,-16.27%,0.62%,2.47,5.74%,60.96,1.88,19.74%,8.00%,43.64M,5.85%,4.30,26.70,7.69%,14.18%,97.80,126.34,6.63%,4.00 (3.49%),17.54,18.47%,11.22%,-9.21%,0.46,3.92 (3.42%),0.90,5.83%,22.20%,17.28%,2.23,"May 15, 2025",1.24,-7.18%,11.60%,71.41,0.98%,1.14%,61000,0.14,2.36%,9.76%,1.94,122.72,Yes / Yes,0.12,-14.19%,49.00%,2.04,113.19,-3.73%,0.80%,-0.20%,May 02 BMO,17.66M,114.70,7.72%,7.93%,2.53%,"

","36,049,076",1.33%,XOM
Xometry Inc,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,-,-0.99,14.54%,48.99M,0.96%,1.64B,46.88,0.69,-1.46%,43.31M,-7.10%,-48.86M,-,0.04,89.66%,10.99%,26.61%,573.81M,2.87,814.86%,-0.27%,6.93,-11.65%,6.14,5.28,142.06%,-7.07%,4.76M,158.77%,4.57,7.11,-,-15.50%,11.08,45.33,-23.93%,-,-,-8.00%,-8.16%,-28.41%,0.84,-,3.69,46.72%,36.57%,192.87%,1.87,-,3.74,27.83%,-8.85%,50.74,2.83%,3.75%,1088,0.95,19.35%,-8.52%,1.80,34.89,Yes / Yes,0.93,12.40%,-,1.01,32.85,1.91%,484.62%,23.05%,May 06 BMO,686.33K,32.45,-2.88%,9.19%,14.22%,"

","691,887",-1.22%,XMTR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,54.73,0.22,0.74%,98.70M,-0.41%,1.21B,64.88,0.19,0.00%,97.97M,3.03%,22.77M,-,0.29,95.58%,3.62%,-3.01%,1.06B,1.14,107.60%,-2.20%,3.70,-23.57%,12.25,1.00,-39.32%,0.79%,3.54M,-14.50%,1.84,6.65,-,1.83%,8.55,16.50,-17.50%,0.54 (4.40%),22.29,-20.52%,0.86%,-25.70%,1.67,0.50 (4.08%),2.07,-1.99%,12.35%,43.39%,0.33,"Jun 30, 2025",2.07,12.66%,8.81%,55.27,1.53%,1.76%,46,1.19,3.57%,2.15%,1.83,13.80,Yes / Yes,1.19,85.44%,311.49%,2.68,12.28,4.95%,166.43%,8.01%,May 02 BMO,957.68K,12.26,1.08%,7.30%,-9.89%,"

","2,564,804",-0.16%,XHR
XChange Tec.Inc. ADR,Financial,Insurance Brokers,China,NASD,-,-,-,0.29%,1.00M,-0.75%,1.32M,-,-,380.13%,1.00M,-20.00%,-,-,-,0.09%,7.82%,-92.15%,-,-,-,-96.30%,0.20,-95.71%,-2628.17,-,-,-,0.08M,-99.53%,1.20,1.10,-,-,1.25,1200.00,-92.34%,-,-,86.14%,-,-99.89%,-0.80,-,0.02,-25.95%,-,5.60%,0.29,-,0.03,169.04%,-,31.18,1.55%,3.86%,38,-,-,-,-,53.75,No / Yes,-,-,-,4.64,1.35,-2.58%,87.91%,-,-,389.94K,1.32,-9.50%,-39.19%,-97.43%,"

","1,808,780",-2.23%,XHG
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,-,-,-3.22,3.05%,76.59M,-2.29%,2.46B,-,-4.39,-2.30%,74.39M,1.97%,-251.45M,-,-0.99,97.49%,4.53%,-8.03%,7.50M,327.91,-33.46%,0.74%,3.34,-22.42%,9.19,3.49,-9.40%,-30.25%,3.37M,-12.43%,7.16,4.47,-13.72%,-31.60%,26.74,46.00,-18.24%,-,-,-14.28%,-35.35%,-30.33%,1.10,-,17.66,-,65.07%,19.86%,1.38,-,17.66,-18.58%,-3906.60%,51.34,1.37%,1.89%,327,0.01,-100.00%,-3352.61%,1.05,55.18,Yes / Yes,0.01,-33.82%,-,0.61,31.90,176.31%,7.39%,-,May 12 AMC,1.01M,32.05,3.59%,-2.88%,-15.04%,"

","611,673",0.47%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",19.65,3.39,0.23%,576.55M,-3.52%,38.44B,16.13,4.13,0.16%,575.55M,-7.85%,1.93B,2.32,0.66,86.69%,1.54%,-4.92%,13.73B,2.80,8.97%,1.32%,2.32,-1.51%,34.35,1.94,8.33%,2.79%,8.85M,25.17%,2.14,31.10,8.48%,10.26%,51.97,73.38,-1.30%,2.30 (3.45%),-,5.44%,3.86%,-9.18%,0.39,2.23 (3.35%),0.70,3.15%,22.29%,28.23%,1.26,"Jun 13, 2025",0.80,2.14%,17.75%,39.58,1.31%,1.00%,11380,1.63,-0.44%,14.06%,1.78,76.93,Yes / Yes,1.53,-4.63%,63.69%,1.68,66.28,-0.67%,-8.80%,7.16%,Apr 24 BMO,3.81M,66.64,-2.68%,-4.16%,-1.63%,"

","6,397,832",0.54%,XEL
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,24.15,3.66,22.27%,105.87M,1.63%,9.25B,16.06,5.51,1.92%,81.27M,-5.63%,429.61M,-,1.25,66.80%,7.85%,6.52%,6.97B,1.33,-18.69%,-2.86%,2.40,-1.33%,-3.41,-,12.60%,3.28%,6.38M,-0.33%,19.80,4.47,-2.33%,-,65.25,107.81,2.70%,1.01 (1.14%),12.13,30.52%,3.98%,-17.92%,1.37,1.00 (1.13%),1.05,1.52%,33.77%,35.62%,2.60,"May 16, 2025",1.08,-48.66%,15.09%,52.78,2.92%,2.12%,28000,-,-0.08%,6.17%,1.63,105.57,Yes / Yes,-,-46.88%,22.97%,1.07,86.91,-2.05%,-16.30%,-8.72%,May 06 AMC,2.66M,88.49,0.80%,3.71%,1.21%,"

","2,841,351",1.82%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,52.23,0.50,0.42%,725.67M,-4.10%,18.99B,28.36,0.92,0.00%,722.26M,-0.11%,365.00M,1.82,0.19,90.14%,1.64%,-13.05%,7.09B,2.68,17.30%,1.36%,2.99,-11.70%,13.29,1.97,48.48%,2.19%,11.86M,-10.19%,0.77,33.85,28.71%,3.71%,24.10,34.03,-7.00%,0.77 (2.93%),70.59,-,2.49%,-23.06%,1.16,0.82 (3.13%),1.26,1.68%,25.31%,8.63%,0.60,"May 30, 2025",2.04,-54.29%,9.96%,47.31,1.78%,1.31%,9440,0.54,-6.56%,5.15%,1.57,33.82,Yes / Yes,0.52,-26.79%,147.28%,1.63,25.97,-0.23%,13.52%,-1.84%,Apr 24 AMC,3.97M,26.18,-0.49%,0.49%,-11.12%,"

","6,483,125",0.81%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,19.46,0.89,1.96%,81.04M,-6.50%,1.40B,12.48,1.38,3.08%,79.46M,-0.12%,71.20M,0.71,0.23,106.67%,10.66%,25.07%,1.77B,0.79,22.18%,6.22%,5.57,-26.11%,3.83,4.50,24.37%,4.03%,8.47M,35.37%,1.31,13.13,27.53%,25.29%,9.58,24.64,-22.25%,0.40 (2.33%),12.62,-16.72%,7.18%,-29.95%,1.73,0.40 (2.32%),0.77,-5.05%,43.91%,80.17%,0.72,"Jul 01, 2025",1.26,195.95%,5.25%,52.36,2.76%,3.09%,3100,2.77,-13.05%,4.02%,1.30,20.78,Yes / Yes,2.19,172.08%,69.11%,1.80,17.60,4.16%,64.23%,4.41%,May 08 BMO,1.52M,17.26,-1.07%,12.95%,-1.83%,"

","2,742,044",-1.93%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,38.43,6.19,5.60%,59.55M,1.25%,14.15B,31.50,7.55,-3.78%,56.17M,11.58%,381.41M,2.69,1.62,90.77%,1.64%,27.49%,3.36B,4.21,3.83%,2.13%,1.68,36.15%,39.25,6.06,19.04%,8.61%,0.92M,28.92%,6.12,38.87,14.28%,16.35%,145.98,240.79,42.95%,1.09 (0.46%),44.89,8.34%,13.39%,-1.20%,1.24,1.06 (0.45%),1.30,2.77%,25.83%,62.96%,5.41,"May 22, 2025",1.95,8.41%,12.86%,70.82,0.75%,1.76%,9300,0.40,4.96%,11.36%,2.31,239.67,Yes / Yes,0.22,13.53%,16.65%,1.43,238.99,5.80%,15.88%,5.78%,Apr 28 AMC,546.53K,237.89,4.57%,16.74%,30.13%,"

","782,148",-0.46%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-0.84,20.14%,154.09M,-8.75%,1.01B,-,-1.11,-0.67%,123.12M,0.46%,-112.33M,-,-0.26,81.46%,12.21%,-32.06%,104.94M,9.65,-51.95%,3.13%,10.44,-51.15%,1.11,5.89,-4.65%,-42.90%,15.03M,9.68%,1.58,4.17,-2.44%,-105.50%,4.25,16.74,-46.89%,-,-,34.27%,-57.49%,-60.74%,-1.05,-,2.95,46.62%,91.76%,54.59%,0.42,-,2.95,-57.17%,-119.83%,46.68,4.26%,3.25%,288,0.13,-7.06%,-107.04%,1.23,20.38,Yes / Yes,0.09,-18.15%,-,0.84,6.90,-23.04%,-11.75%,-26.82%,May 08 BMO,1.44M,6.57,-0.61%,-0.21%,-34.48%,"

","1,210,154",-4.78%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.33,24.86%,383.73M,-12.21%,1.44B,-,-0.12,-0.02%,289.99M,-4.59%,-124.81M,-,-0.06,51.07%,32.80%,16.51%,132.02M,10.89,-60.85%,2.84%,2.47,-54.61%,0.42,8.91,64.14%,-20.09%,95.12M,-14.81%,0.57,6.55,-,-56.12%,2.06,9.30,-33.92%,-,-,12.89%,-18.85%,-59.78%,3.13,-,1.90,51.38%,-0.78%,81.55%,0.34,"Dec 18, 2012",1.90,-34.27%,-87.64%,47.28,6.87%,6.17%,12,2.89,31.85%,-94.54%,1.17,6.96,Yes / Yes,2.89,-370.09%,-,1.23,3.84,-16.65%,-128.57%,-18.92%,May 09 BMO,38.59M,3.74,-6.88%,9.03%,-21.71%,"

","47,644,206",-2.60%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,3.15,2.69,0.82%,332.10M,-7.12%,2.80B,4.58,1.85,0.00%,327.83M,-14.17%,915.00M,0.67,0.45,97.49%,8.70%,-21.04%,4.14B,0.68,1.87%,1.06%,3.91,-24.22%,2.83,3.00,4.49%,11.16%,28.54M,-30.43%,3.90,2.17,4.73%,136.84%,8.40,13.11,-20.00%,0.95 (11.15%),6.51,2.20%,27.07%,-35.34%,0.71,0.94 (11.08%),0.29,-4.45%,32.98%,0.95%,0.23,"Jun 16, 2025",0.29,59.60%,17.19%,25.92,1.43%,1.62%,9100,2.97,-5.16%,22.12%,3.52,10.58,Yes / Yes,2.60,-11.80%,34.32%,1.78,8.44,-0.99%,0.69%,-6.30%,Apr 23 AMC,7.29M,8.48,-7.22%,-11.27%,-20.10%,"

","13,006,565",0.47%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,-,-0.51,0.45%,99.21M,-0.70%,29.65B,15.73,19.00,-3.64%,98.70M,-4.39%,-53.00M,-,2.64,95.26%,1.38%,-10.62%,9.81B,3.02,-1.64%,-0.98%,2.02,-4.52%,81.98,3.65,14.12%,-0.18%,1.36M,16.58%,15.20,19.67,8.54%,-0.60%,254.88,344.14,-4.55%,3.64 (1.22%),22.82,-,-0.40%,-13.12%,0.71,3.56 (1.19%),1.16,1.91%,77.78%,17.31%,5.57,"Jun 30, 2025",1.16,-103.64%,21.74%,40.97,0.32%,1.10%,48900,0.73,2.42%,-0.54%,1.80,364.06,Yes / Yes,0.65,27.36%,-,1.40,297.50,-2.61%,-2.51%,-5.08%,Apr 24 BMO,675.61K,299.00,-2.18%,-3.49%,-4.21%,"

","944,578",0.50%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,26.76,0.34,10.94%,103.88M,0.22%,1.11B,11.60,0.80,-0.75%,92.62M,9.89%,35.26M,0.53,0.12,86.43%,4.68%,-8.71%,1.46B,0.76,75.78%,-2.23%,3.06,-32.45%,7.63,1.21,50.78%,2.49%,4.33M,-9.25%,0.23,39.74,50.47%,4.51%,7.20,15.14,-30.36%,0.28 (3.04%),112.18,54.15%,3.30%,-39.10%,1.19,0.27 (2.93%),1.67,2.37%,15.03%,28.06%,0.33,"May 06, 2025",1.83,-46.51%,4.85%,60.57,1.05%,1.76%,3700,0.37,-4.91%,2.42%,1.00,15.20,Yes / Yes,0.35,123.74%,83.00%,1.12,9.29,3.22%,26.78%,2.14%,May 06 AMC,1.41M,9.22,5.97%,8.12%,-17.79%,"

","1,584,845",-0.75%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,27.48,8.73,18.97%,27.43M,-0.76%,8.01B,24.22,9.91,-0.32%,27.04M,-1.57%,292.60M,4.52,2.63,81.73%,3.26%,14.13%,2.24B,3.58,4.73%,0.08%,4.10,9.76%,53.09,4.52,6.80%,12.11%,0.88M,27.81%,10.09,23.78,6.08%,17.61%,175.37,248.17,18.06%,1.90 (0.79%),24.01,17.72%,14.86%,-3.29%,1.13,1.81 (0.75%),1.53,7.07%,47.65%,36.86%,4.78,"May 30, 2025",2.46,8.17%,18.07%,54.08,0.64%,1.04%,4800,0.11,3.89%,13.07%,2.80,230.80,Yes / Yes,0.11,1.93%,18.98%,1.65,241.05,1.94%,11.89%,-2.26%,May 07 AMC,214.73K,240.01,-0.62%,6.07%,13.42%,"

","353,835",-0.43%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,16.75,2.23,0.27%,280.34M,-2.66%,10.47B,16.76,2.23,-1.01%,279.57M,-5.01%,613.33M,2.54,0.29,77.78%,1.44%,-3.91%,2.26B,4.64,6.49%,-2.07%,2.34,-2.63%,23.35,1.60,6.21%,3.47%,4.02M,0.73%,0.07,503.74,6.60%,9.78%,33.18,41.78,2.81%,1.34 (3.58%),-,15.84%,4.38%,-10.63%,0.80,1.30 (3.49%),0.57,18.58%,42.45%,12.54%,0.74,"May 13, 2025",0.65,5.65%,38.35%,40.45,1.13%,1.07%,3291,1.20,16.41%,27.17%,1.55,45.75,Yes / Yes,1.17,6.03%,58.32%,2.23,37.39,11.64%,28.22%,28.03%,May 12 BMO,1.72M,37.34,-1.84%,-4.54%,-2.43%,"

","3,830,115",-0.13%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,152.26,11.47,3.21%,2.57M,-1.30%,4.49B,15.19,115.00,0.00%,2.49M,-4.47%,27.40M,-,18.50,89.89%,2.14%,-6.80%,2.17B,2.07,22.51%,1.56%,2.98,-9.47%,1752.17,1.00,4.55%,0.29%,0.05M,-2.23%,-,-,-,0.61%,1666.22,2023.00,-10.21%,-,7.06,-7.13%,0.53%,-13.67%,0.36,1.00 (0.06%),-,20.18%,-,4.81%,28.12,"Mar 17, 2025",1.34,-94.77%,13.40%,41.81,0.57%,1.12%,893,0.15,-4.09%,1.26%,-,-,No / Yes,0.15,-85.68%,1.11%,1.48,1750.45,-,194.21%,-7.99%,May 07 BMO,17.90K,1746.39,-1.98%,-1.65%,-5.11%,"

","26,413",-0.23%,WTM
Wintrust Financial Corp,Financial,Banks - Regional,USA,NASD,-,11.90,10.11,2.03%,66.92M,0.23%,8.06B,10.70,11.25,-2.49%,65.57M,-1.34%,668.83M,1.99,2.60,96.64%,2.75%,5.56%,4.03B,2.00,4.05%,2.04%,4.04,-8.55%,92.47,1.30,4.87%,1.13%,1.81M,28.86%,-,-,5.99%,11.58%,89.10,142.04,-3.47%,1.95 (1.62%),11.81,11.32%,6.17%,-15.25%,0.82,1.90 (1.58%),-,17.26%,-,35.11%,2.68,"May 08, 2025",0.13,4.65%,23.74%,54.06,1.03%,1.38%,5903,0.64,7.10%,16.60%,1.36,136.50,Yes / Yes,0.64,-6.85%,17.46%,1.47,118.70,-0.06%,8.18%,6.59%,Apr 21 AMC,447.05K,120.38,0.39%,4.52%,1.07%,"

","658,173",1.42%,WTFC
WisdomTree Inc,Financial,Asset Management,USA,NYSE,RUT,28.17,0.37,8.80%,147.03M,0.98%,1.52B,13.79,0.75,-0.71%,128.08M,6.27%,54.50M,-,0.17,79.40%,11.27%,17.77%,439.00M,3.46,-48.20%,-3.05%,9.74,-10.17%,2.91,3.55,7.45%,7.10%,14.43M,9.42%,1.74,5.95,-,16.50%,7.47,12.45,-1.52%,-,12.59,43.20%,11.90%,-16.95%,1.09,0.12 (1.16%),3.70,9.90%,49.70%,38.42%,0.25,"May 14, 2025",3.80,-,32.70%,64.47,2.39%,1.63%,315,1.23,-,15.80%,2.33,11.96,Yes / Yes,1.23,25.40%,31.60%,1.34,10.23,0.05%,1.01%,11.70%,May 02 BMO,1.48M,10.34,4.85%,11.32%,5.40%,"

","1,984,224",1.08%,WT
"West Pharmaceutical Services, Inc",Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,33.89,6.37,0.64%,71.80M,-4.04%,15.51B,30.34,7.11,0.00%,71.39M,0.18%,467.20M,5.33,1.52,97.83%,2.99%,-5.14%,2.90B,5.35,-6.81%,-0.03%,2.60,-34.71%,37.37,5.78,13.09%,12.94%,2.13M,-35.78%,5.63,38.36,6.36%,17.42%,187.43,352.33,-34.11%,0.51 (0.23%),50.52,15.84%,15.74%,-38.74%,1.09,0.83 (0.38%),2.03,9.43%,34.66%,15.15%,5.92,"Jul 30, 2025",2.77,-16.35%,20.64%,48.06,1.65%,1.56%,10600,0.11,-1.14%,16.13%,1.44,274.50,Yes / Yes,0.11,-20.73%,12.27%,1.05,217.95,1.80%,18.13%,0.42%,Apr 24 BMO,820.01K,215.82,-0.34%,1.04%,-21.07%,"

","858,025",-0.98%,WST
Whitestone REIT,Real Estate,REIT - Retail,USA,NYSE,RUT,20.30,0.60,13.45%,50.89M,-1.13%,1.25B,29.01,0.42,0.17%,44.05M,-2.62%,31.25M,-,0.08,63.84%,0.82%,-15.31%,156.07M,8.00,-52.31%,-1.53%,1.45,-19.16%,8.47,1.45,23.30%,2.78%,0.36M,-8.97%,0.16,74.72,-12.64%,7.33%,11.77,15.36,-13.34%,0.54 (4.40%),26.54,4.73%,2.91%,-20.05%,0.90,0.52 (4.21%),2.02,5.19%,47.41%,4.29%,0.26,"Jul 01, 2025",2.02,24.45%,35.62%,43.91,1.04%,0.97%,72,1.49,4.39%,20.03%,1.29,15.07,Yes / Yes,1.49,-61.03%,70.46%,1.68,12.40,-3.62%,-19.26%,1.48%,Apr 30 AMC,249.69K,12.28,-0.29%,-2.79%,-9.64%,"

","418,679",-0.97%,WSR
Watsco Inc,Industrials,Industrial Distribution,USA,NYSE,-,32.39,13.02,14.24%,40.51M,-4.80%,17.27B,27.26,15.48,-0.07%,34.74M,-10.23%,490.96M,3.79,4.83,90.06%,6.89%,-16.02%,7.58B,2.28,6.82%,1.86%,8.10,-17.25%,73.17,5.77,8.92%,11.14%,2.39M,-13.29%,10.55,39.98,8.55%,18.91%,422.99,571.41,-10.98%,10.85 (2.57%),37.54,15.38%,16.30%,-26.18%,1.05,11.10 (2.63%),1.36,9.81%,26.40%,-0.27%,10.43,"Apr 15, 2025",3.28,1.09%,9.68%,31.04,0.46%,1.40%,7295,0.17,3.92%,6.47%,2.94,495.50,Yes / Yes,0.13,-11.13%,81.20%,1.88,423.41,-7.46%,-14.78%,-2.17%,Apr 23 BMO,295.53K,421.84,-4.45%,-9.19%,-13.66%,"

","555,443",-0.37%,WSO
"Williams-Sonoma, Inc",Consumer Cyclical,Specialty Retail,USA,NYSE,S&P 500,17.98,8.83,3.89%,122.98M,2.60%,19.54B,17.55,9.05,-3.23%,118.22M,-7.93%,1.12B,5.47,1.77,91.99%,5.41%,-3.73%,7.78B,2.51,-2.82%,-2.06%,2.41,-18.14%,17.57,9.04,5.98%,21.65%,6.40M,4.11%,8.51,18.66,3.29%,51.10%,125.33,219.98,-14.22%,2.60 (1.64%),19.30,31.36%,33.83%,-27.79%,1.48,2.37 (1.49%),0.73,5.51%,46.26%,26.74%,5.59,"Jul 18, 2025",1.51,8.57%,18.41%,48.87,1.94%,2.14%,19600,0.63,1.64%,14.35%,2.48,181.89,Yes / Yes,0.53,-8.88%,25.89%,1.25,160.44,3.79%,-11.23%,4.20%,May 22 BMO,2.65M,158.84,-0.25%,0.77%,-4.81%,"

","3,326,062",-1.00%,WSM
WSFS Financial Corp,Financial,Banks - Regional,USA,NASD,RUT,11.62,4.45,1.23%,57.69M,-2.64%,2.93B,10.38,4.98,-1.02%,56.08M,-5.61%,263.81M,-,1.12,93.97%,3.01%,0.00%,1.39B,2.10,4.87%,-1.44%,4.69,-11.02%,46.31,1.12,8.17%,1.28%,1.69M,17.43%,-,-,-,10.25%,42.44,62.75,-2.73%,0.67 (1.30%),15.49,8.01%,8.43%,-17.64%,0.87,0.62 (1.20%),-,15.20%,-,21.77%,1.34,"May 09, 2025",0.08,-0.30%,25.05%,44.98,0.86%,1.46%,2309,0.18,5.06%,18.92%,2.20,62.00,Yes / Yes,0.17,3.29%,13.59%,2.95,51.35,-0.16%,8.03%,-4.19%,Apr 24 AMC,360.05K,51.68,-1.70%,-0.63%,-2.83%,"

","1,061,129",0.64%,WSFS
WillScot Holdings Corp,Industrials,Rental & Leasing Services,USA,NASD,-,290.58,0.09,2.90%,183.11M,-5.58%,4.78B,13.84,1.89,-1.40%,177.10M,-8.83%,14.94M,19.86,0.35,115.10%,9.30%,-13.44%,2.37B,2.02,-3.93%,3.58%,5.68,-25.54%,5.52,4.75,20.95%,0.25%,16.47M,-31.90%,0.06,447.61,14.63%,1.28%,21.91,43.80,-21.64%,0.22 (0.85%),18.24,-,0.31%,-40.16%,1.26,0.14 (0.53%),0.76,17.63%,50.56%,19.63%,0.95,"Jun 04, 2025",0.83,-94.12%,24.63%,41.45,1.03%,1.77%,4500,3.84,-0.77%,0.63%,2.00,36.11,Yes / Yes,3.75,-20.22%,0.00%,1.10,25.94,0.78%,-12.63%,-4.71%,May 01 AMC,2.90M,26.21,-4.10%,-1.70%,-21.17%,"

","3,199,085",1.04%,WSC
"Wesbanco, Inc",Financial,Banks - Regional,USA,NASD,RUT,19.64,1.53,2.38%,95.67M,-3.93%,2.88B,7.78,3.87,0.02%,93.40M,-5.76%,96.70M,-,0.87,70.56%,2.14%,-5.23%,1.01B,2.84,41.24%,36.89%,3.35,-14.73%,38.02,0.79,17.05%,0.47%,2.00M,13.29%,-,-,-,3.38%,26.09,37.36,-7.50%,1.49 (4.96%),26.03,-4.40%,1.72%,-19.43%,0.88,1.47 (4.88%),-,9.56%,-,15.37%,0.67,"Jun 06, 2025",0.07,-35.93%,15.62%,43.09,0.64%,1.46%,2195,0.52,17.74%,9.53%,1.86,37.57,Yes / Yes,0.49,-126.93%,64.26%,1.28,30.13,-2.20%,16.03%,31.86%,Apr 29 AMC,596.32K,30.10,-2.08%,-0.58%,-6.23%,"

","763,905",-0.10%,WSBC
Worthington Steel Inc,Basic Materials,Steel,USA,NYSE,RUT,11.18,2.19,35.94%,49.54M,-4.00%,1.24B,9.91,2.47,0.00%,32.50M,-9.40%,108.20M,-,0.82,49.24%,2.51%,-12.13%,3.17B,0.39,-43.86%,0.33%,3.11,-40.36%,20.44,1.20,28.65%,5.93%,0.82M,-19.68%,1.25,19.63,-1.99%,11.10%,21.30,47.19,-23.04%,-,15.10,-,9.98%,-48.10%,1.62,0.64 (2.61%),1.09,-,12.61%,14.98%,0.96,"Jun 13, 2025",1.75,-13.73%,5.15%,41.52,2.72%,2.40%,4600,0.19,-6.82%,3.41%,2.00,32.00,Yes / Yes,0.07,-71.97%,10.20%,2.62,25.22,-3.41%,-27.07%,-14.69%,Jun 25 AMC,262.51K,24.49,-4.32%,-4.48%,-22.01%,"

","688,267",-2.89%,WS
WeRide Inc. ADR,Technology,Software - Application,China,NASD,-,-,-1.28,2.01%,266.26M,-11.96%,2.00B,-,-0.30,0.00%,260.89M,-11.12%,-349.97M,-,-,1.81%,4.04%,-52.94%,50.20M,39.83,61.49%,87.12%,0.85,-53.06%,3.52,2.14,34.69%,-37.92%,10.54M,-,3.18,2.36,-,-130.17%,6.03,44.00,-47.04%,-,-,-36.02%,-35.77%,-82.93%,-,-,13.10,108.89%,30.65%,24.54%,0.82,-,13.60,-23.51%,-609.96%,37.55,3.89%,5.44%,3093,0.02,-11.37%,-697.16%,1.00,17.03,Yes / Yes,0.01,-,-,0.54,7.66,-,-,-,May 21 BMO,12.41M,7.51,-17.02%,-13.63%,-46.73%,"

","6,708,614",-1.96%,WRD
Warby Parker Inc,Healthcare,Medical Instruments & Supplies,USA,NYSE,RUT,-,-0.12,19.10%,104.50M,-3.21%,2.64B,50.10,0.43,-5.65%,98.22M,6.88%,-14.24M,-,0.08,78.60%,10.44%,14.36%,795.09M,3.32,2.18%,-3.15%,3.73,-10.09%,2.92,7.45,38.35%,-2.23%,10.26M,40.35%,2.18,9.96,17.42%,-4.25%,12.46,28.68,-10.20%,-,62.21,19.99%,-2.55%,-24.20%,2.11,-,2.28,15.80%,53.23%,74.48%,0.95,-,2.67,74.69%,-2.79%,59.02,1.73%,2.37%,3780,0.63,13.94%,-1.79%,1.94,22.14,Yes / Yes,0.58,224.00%,-,0.67,21.36,-0.69%,35.02%,11.89%,May 08 BMO,2.75M,21.74,1.95%,18.56%,7.45%,"

","1,841,198",1.78%,WRBY
