Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.75,2.73%,775.87M,4.67%,15.65B,111.70,0.18,0.00%,755.00M,2.86%,-705.84M,-,-0.13,14.82%,3.56%,-12.16%,6.94B,2.25,78.04%,12.18%,2.52,57.75%,4.46,4.52,196.42%,-6.06%,26.90M,141.44%,6.80,2.97,-,-15.52%,6.60,27.16,70.56%,-,-,-1.37%,-12.22%,-25.77%,2.57,-,1.07,76.03%,14.88%,205.45%,0.88,-,1.21,49.81%,-14.08%,51.43,3.30%,4.45%,15364,0.58,50.45%,-10.17%,1.56,21.31,Yes / Yes,0.36,52.40%,-,0.49,19.50,6.02%,53.90%,138.52%,May 21 BMO,10.67M,20.16,-0.07%,2.20%,31.41%,"

","5,196,616",3.38%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,21.91,1.71,22.30%,27.66M,5.17%,1.04B,16.09,2.33,-0.08%,21.50M,-0.15%,47.41M,-,0.51,82.00%,9.97%,24.86%,434.10M,2.39,6.46%,6.81%,8.36,-18.00%,8.51,4.41,32.92%,17.14%,2.14M,-5.04%,0.85,44.15,-2.27%,22.48%,24.25,48.58,-5.95%,-,20.66,26.59%,18.86%,-22.67%,1.86,-,1.51,26.47%,42.24%,54.91%,1.38,-,4.29,-1.37%,14.06%,61.46,1.82%,2.52%,1143,0.09,8.37%,10.92%,1.67,46.00,Yes / Yes,0.07,28.61%,0.00%,0.41,36.95,6.58%,13.43%,15.21%,May 06 BMO,256.51K,37.56,2.15%,17.76%,-2.78%,"

","105,537",1.66%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,12.61,1.55,31.40%,428.02M,0.05%,10.28B,10.23,1.91,0.00%,361.50M,10.86%,841.66M,0.97,0.41,59.54%,4.49%,28.71%,3.15B,3.26,12.00%,-7.02%,1.90,45.09%,6.91,2.82,14.26%,1.44%,16.23M,3.34%,2.73,7.15,12.96%,21.71%,10.82,20.39,64.56%,0.98 (5.03%),1.21,23.61%,18.04%,-4.36%,1.17,0.65 (3.33%),0.18,18.93%,69.45%,80.22%,0.55,"Dec 10, 2024",0.18,1.33%,33.46%,69.06,1.14%,1.37%,7442,3.88,-2.79%,26.68%,1.33,21.56,Yes / Yes,0.27,4.79%,0.04%,0.81,19.71,-2.10%,4.58%,-9.35%,May 20 AMC,8.53M,19.50,2.48%,18.41%,23.72%,"

","6,907,254",-1.07%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,13.89,7.56,0.11%,4.31B,1.86%,452.38B,13.50,7.78,-0.09%,4.30B,-1.04%,33.17B,1.84,1.49,66.28%,1.05%,-6.11%,339.74B,1.33,-16.62%,0.18%,2.60,-8.15%,60.96,1.72,19.73%,8.00%,45.13M,-7.20%,4.30,24.44,7.53%,14.18%,97.80,126.34,-2.42%,4.00 (3.81%),16.05,18.47%,11.22%,-16.91%,0.46,3.92 (3.73%),0.90,5.83%,22.20%,7.33%,2.15,"May 15, 2025",1.24,-7.18%,11.60%,50.72,1.64%,1.08%,61000,0.14,2.36%,9.76%,1.94,122.72,Yes / Yes,0.12,-14.19%,49.00%,0.95,104.27,-3.73%,0.80%,-0.20%,May 02 BMO,17.38M,104.97,0.17%,-1.27%,-6.34%,"

","16,547,715",0.67%,XOM
Xometry Inc,Industrials,Specialty Industrial Machinery,USA,NASD,RUT,-,-0.99,14.56%,48.99M,10.94%,1.83B,52.30,0.69,-1.36%,43.30M,18.42%,-48.86M,-,0.04,89.63%,11.26%,57.12%,573.81M,3.20,814.86%,-0.35%,7.65,12.42%,6.14,5.90,142.06%,-7.07%,4.88M,144.26%,4.57,7.93,-,-15.50%,11.08,45.33,-15.14%,-,-,-8.00%,-8.16%,-20.14%,0.85,-,3.69,46.72%,36.57%,226.71%,1.78,-,3.74,27.83%,-8.85%,65.47,3.10%,3.59%,1088,0.95,19.35%,-8.52%,1.80,34.89,Yes / Yes,0.93,12.40%,-,0.42,36.75,1.91%,484.62%,23.05%,May 06 BMO,637.80K,36.20,6.95%,28.19%,29.65%,"

","267,582",-1.50%,XMTR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,55.04,0.22,0.74%,98.70M,3.53%,1.22B,65.26,0.19,0.00%,97.97M,7.03%,22.77M,-,0.29,95.56%,2.77%,-5.59%,1.06B,1.15,107.60%,-2.11%,2.72,-23.75%,12.25,1.01,-39.32%,0.79%,2.72M,-14.55%,1.84,6.68,-,1.83%,8.55,16.50,-17.03%,0.54 (4.38%),22.42,-20.52%,0.86%,-25.27%,1.67,0.50 (4.06%),2.07,-1.99%,12.35%,44.21%,0.36,"Jun 30, 2025",2.07,12.66%,8.81%,60.33,1.70%,2.17%,46,1.19,3.57%,2.15%,1.83,13.80,Yes / Yes,1.19,85.44%,311.49%,0.65,12.19,4.95%,166.43%,8.01%,May 02 BMO,1.00M,12.33,2.15%,10.23%,-9.78%,"

","650,865",1.15%,XHR
XChange Tec.Inc. ADR,Financial,Insurance Brokers,China,NASD,-,-,-,0.27%,1.00M,0.00%,1.46M,-,-,-,1.00M,-11.52%,-,-,-,0.09%,23.43%,-91.68%,-,-,-,-,0.61,-95.44%,-2628.17,-,-,-,0.23M,-99.57%,1.20,1.22,-,-,1.29,1200.00,-91.53%,-,-,86.14%,-,-99.88%,-0.80,-,0.02,-25.95%,-,13.18%,0.42,-,0.03,169.04%,-,32.56,8.03%,9.31%,38,-,-,-,-,53.75,No / Yes,-,-,-,0.12,1.44,-2.58%,87.91%,-,-,386.92K,1.46,-13.25%,-66.98%,-97.76%,"

","44,895",1.39%,XHG
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,-,-,-3.22,3.06%,76.59M,4.59%,2.41B,-,-4.39,-3.04%,74.39M,-11.51%,-251.45M,-,-0.99,97.49%,4.67%,-8.22%,7.50M,321.77,-33.46%,0.74%,3.57,-25.72%,9.19,3.42,-9.40%,-30.25%,3.47M,-17.58%,7.16,4.39,-13.72%,-31.60%,26.74,46.00,-19.77%,-,-,-14.28%,-35.35%,-31.63%,1.10,-,17.66,-,65.07%,17.61%,1.48,-,17.66,-18.58%,-3906.60%,49.10,1.73%,4.84%,327,0.01,-100.00%,-3352.61%,1.05,55.33,Yes / Yes,0.01,-33.82%,-,0.59,31.64,176.31%,7.39%,-,May 12 AMC,970.94K,31.45,3.28%,-4.19%,-17.33%,"

","571,518",-0.60%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",20.16,3.39,0.23%,576.55M,-1.94%,39.44B,16.55,4.13,0.16%,575.45M,-2.55%,1.93B,2.38,0.66,86.67%,1.63%,-1.40%,13.73B,2.87,8.99%,1.23%,2.41,-3.31%,34.35,1.99,8.33%,2.79%,9.39M,23.97%,2.14,31.91,8.48%,10.26%,51.97,73.38,1.27%,2.30 (3.36%),-,5.44%,3.86%,-6.81%,0.38,2.21 (3.24%),0.70,3.15%,22.29%,31.58%,1.32,"Jun 13, 2025",0.80,2.14%,17.75%,42.43,0.59%,1.63%,11380,1.63,-0.44%,14.06%,1.89,77.00,Yes / Yes,1.53,-4.63%,63.69%,0.64,68.51,-0.67%,-8.80%,7.16%,Apr 24 BMO,3.90M,68.38,-1.84%,-2.14%,1.34%,"

","2,509,497",-0.19%,XEL
United States Steel Corp,Basic Materials,Steel,USA,NYSE,-,180.38,0.29,1.70%,226.42M,-0.73%,12.03B,17.20,3.09,0.00%,222.58M,28.30%,97.00M,9.89,0.51,97.13%,8.29%,51.22%,15.16B,0.79,-16.41%,12.09%,2.18,38.42%,49.63,1.07,72.75%,0.48%,18.44M,38.49%,2.66,19.95,18.23%,0.86%,26.92,54.24,56.34%,0.20 (0.38%),-,-,0.63%,-2.03%,1.88,0.20 (0.38%),0.75,3.86%,2.23%,97.44%,1.58,"May 12, 2025",1.45,-88.78%,-1.00%,71.66,0.96%,4.48%,22053,0.38,-14.79%,0.64%,3.08,50.75,Yes / Yes,0.36,-175.22%,12.80%,0.43,53.40,2.66%,20.70%,-11.29%,May 01 AMC,8.47M,53.14,10.62%,19.55%,36.68%,"

","3,601,004",-0.49%,X
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,23.12,3.66,22.27%,105.87M,-3.53%,8.86B,15.40,5.50,1.92%,81.27M,-2.18%,429.61M,-,1.25,66.83%,8.72%,-4.21%,6.97B,1.27,-18.50%,-2.84%,2.66,-10.64%,-3.41,-,12.07%,3.28%,7.09M,-9.28%,19.80,4.28,-2.54%,-,65.25,107.81,-1.69%,1.01 (1.20%),11.62,30.52%,3.98%,-21.44%,1.37,1.00 (1.18%),1.05,1.52%,33.77%,29.81%,2.69,"May 16, 2025",1.08,-48.66%,15.09%,42.09,2.22%,2.48%,28000,-,-0.08%,6.17%,1.63,105.07,Yes / Yes,-,-46.88%,22.97%,0.80,83.30,-2.05%,-13.99%,-8.72%,May 06 AMC,2.67M,84.70,-7.17%,1.40%,-2.66%,"

","2,133,942",1.68%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,53.89,0.50,0.42%,725.67M,5.22%,19.59B,29.26,0.92,0.00%,722.26M,4.12%,365.00M,1.88,0.19,90.13%,1.68%,-10.18%,7.09B,2.76,17.30%,1.44%,2.99,-13.54%,13.29,2.03,48.48%,2.19%,12.12M,-8.29%,0.77,34.92,28.71%,3.71%,24.10,34.03,-4.05%,0.77 (2.84%),72.82,-,2.49%,-20.62%,1.16,0.82 (3.04%),1.26,1.68%,25.31%,12.07%,0.61,"May 30, 2025",2.04,-54.29%,9.96%,59.78,0.70%,1.64%,9440,0.54,-6.56%,5.15%,1.57,33.82,Yes / Yes,0.52,-26.79%,147.28%,0.82,26.73,-0.23%,13.52%,-1.84%,Apr 24 AMC,4.05M,27.01,3.26%,3.08%,-8.79%,"

","3,325,435",1.05%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,21.01,0.89,1.96%,81.04M,12.16%,1.51B,13.47,1.38,3.08%,79.46M,14.15%,71.20M,0.76,0.23,106.67%,11.12%,32.88%,1.77B,0.85,22.18%,6.20%,5.83,-22.31%,3.83,4.86,24.37%,4.03%,8.83M,39.24%,1.31,14.18,27.53%,25.29%,9.58,24.64,-16.08%,0.40 (2.16%),13.63,-16.72%,7.18%,-24.39%,1.73,0.40 (2.15%),0.77,-5.05%,43.91%,94.47%,0.73,"Jul 01, 2025",1.26,195.95%,5.25%,69.35,2.42%,3.26%,3100,2.77,-13.05%,4.02%,1.30,20.78,Yes / Yes,2.19,172.08%,69.11%,1.57,17.75,4.16%,64.23%,4.41%,May 08 BMO,1.52M,18.63,9.43%,29.11%,7.06%,"

","2,373,554",4.96%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,37.89,6.19,5.61%,59.55M,7.50%,13.96B,31.49,7.45,-3.91%,56.17M,19.92%,381.41M,2.94,1.62,90.77%,1.98%,35.40%,3.36B,4.16,3.69%,2.13%,2.06,27.59%,39.25,5.98,17.58%,8.61%,1.11M,26.57%,6.12,38.33,12.89%,16.35%,145.98,236.87,40.94%,1.09 (0.46%),44.26,8.34%,13.39%,-0.97%,1.24,1.06 (0.45%),1.30,2.77%,25.83%,60.68%,5.62,"May 22, 2025",1.95,8.41%,12.86%,77.60,0.93%,1.78%,9300,0.40,4.96%,11.36%,2.38,228.90,Yes / Yes,0.22,13.53%,16.65%,1.00,234.61,5.80%,15.88%,5.78%,Apr 28 AMC,538.51K,234.56,8.21%,20.86%,30.34%,"

","539,766",-0.02%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-0.84,20.14%,154.09M,12.80%,1.09B,-,-1.06,-0.57%,123.09M,7.80%,-112.33M,-,-0.26,81.45%,12.55%,-24.92%,104.94M,10.35,-46.52%,3.12%,10.42,-51.38%,1.11,6.32,-3.17%,-42.90%,15.45M,13.16%,1.58,4.47,-3.18%,-105.50%,4.25,16.74,-43.01%,-,-,34.27%,-57.49%,-57.87%,-1.04,-,2.95,46.62%,91.76%,65.88%,0.43,-,2.95,-57.17%,-119.83%,57.67,3.79%,3.26%,288,0.13,-7.06%,-107.04%,1.15,21.08,Yes / Yes,0.09,-18.15%,-,0.67,7.22,-23.04%,-11.75%,-26.82%,May 08 BMO,1.48M,7.05,10.38%,6.88%,-29.34%,"

","989,303",-2.35%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.33,25.55%,383.73M,25.48%,1.74B,-,-0.12,0.00%,286.38M,37.27%,-124.81M,-,-0.06,51.12%,31.89%,47.56%,132.02M,13.20,-62.20%,3.01%,2.41,-44.21%,0.42,10.79,63.52%,-20.09%,91.34M,62.37%,0.57,7.93,-,-56.12%,2.06,9.30,-19.96%,-,-,12.89%,-18.85%,-51.29%,3.13,-,1.90,51.38%,-0.78%,119.90%,0.36,"Dec 18, 2012",1.90,-34.27%,-87.64%,64.52,10.52%,6.82%,12,2.89,31.85%,-94.54%,1.17,6.83,Yes / Yes,2.89,-370.09%,-,1.39,4.35,-16.65%,-128.57%,-18.92%,May 09 BMO,37.94M,4.53,16.95%,41.62%,-5.52%,"

","52,577,722",4.14%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,3.44,2.69,0.82%,332.10M,0.00%,3.07B,5.01,1.85,0.00%,327.83M,-5.02%,915.00M,0.73,0.45,97.50%,8.24%,-20.07%,4.14B,0.74,1.88%,1.31%,3.89,-13.59%,2.83,3.28,4.46%,11.16%,27.00M,-28.45%,3.90,2.38,4.73%,136.84%,9.00,13.11,-12.45%,0.95 (10.19%),7.12,2.20%,27.07%,-29.24%,0.71,0.94 (10.13%),0.29,-4.45%,32.98%,3.11%,0.23,"Jun 16, 2025",0.29,59.60%,17.19%,39.96,1.56%,1.46%,9100,2.97,-5.16%,22.12%,3.60,10.72,Yes / Yes,2.60,-11.80%,34.32%,1.06,9.46,-0.99%,0.69%,-6.30%,Apr 23 AMC,6.94M,9.28,-2.82%,-5.16%,-13.59%,"

","7,373,748",-1.90%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,-,-0.51,0.45%,99.21M,-5.09%,29.86B,15.85,19.00,-3.64%,98.70M,-2.59%,-53.00M,-,2.64,95.30%,1.34%,-9.29%,9.81B,3.04,-1.64%,-0.99%,1.99,-9.43%,81.98,3.67,14.12%,-0.18%,1.32M,18.75%,15.20,19.81,8.54%,-0.60%,253.03,344.14,-3.85%,3.64 (1.21%),22.99,-,-0.40%,-12.49%,0.71,3.56 (1.18%),1.16,1.91%,77.78%,19.03%,6.48,"Jun 30, 2025",1.16,-103.64%,21.74%,37.53,1.33%,1.09%,48900,0.73,2.42%,-0.54%,1.80,364.06,Yes / Yes,0.65,27.36%,-,0.81,309.24,-2.61%,-2.51%,-5.08%,Apr 24 BMO,666.00K,301.17,-2.94%,-4.10%,-3.38%,"

","537,648",-2.61%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,25.62,0.34,10.94%,103.88M,7.68%,1.06B,11.11,0.80,-0.75%,92.62M,14.38%,35.26M,0.51,0.12,86.43%,4.25%,-8.78%,1.46B,0.73,75.78%,-2.21%,2.54,-39.48%,7.63,1.16,50.78%,2.49%,3.93M,-15.42%,0.23,38.06,50.47%,4.51%,7.20,15.14,-33.31%,0.28 (3.17%),107.44,54.15%,3.30%,-41.68%,1.19,0.27 (3.06%),1.67,2.37%,15.03%,22.64%,0.35,"May 06, 2025",1.83,-46.51%,4.85%,57.02,1.78%,2.01%,3700,0.37,-4.91%,2.42%,1.00,15.20,Yes / Yes,0.35,123.74%,83.00%,0.44,8.85,3.22%,26.78%,2.14%,May 06 AMC,1.55M,8.83,4.88%,2.75%,-21.86%,"

","689,221",-0.23%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,28.08,8.73,19.00%,27.43M,2.49%,8.19B,24.75,9.91,-0.32%,27.04M,4.36%,292.60M,4.62,2.63,81.72%,3.45%,14.59%,2.24B,3.66,4.73%,0.02%,4.36,13.44%,53.09,4.62,6.80%,12.11%,0.93M,27.70%,10.09,24.30,6.08%,17.61%,175.37,248.17,20.63%,1.90 (0.77%),24.54,17.72%,14.86%,-1.18%,1.13,1.81 (0.74%),1.53,7.07%,47.65%,39.85%,5.23,"May 30, 2025",2.46,8.17%,18.07%,64.33,0.90%,1.50%,4800,0.11,3.89%,13.07%,2.80,230.80,Yes / Yes,0.11,1.93%,18.98%,0.53,244.65,1.94%,11.89%,-2.26%,May 07 AMC,214.06K,245.25,1.35%,12.00%,17.00%,"

","112,969",0.25%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,17.00,2.23,0.27%,280.34M,-1.71%,10.62B,17.01,2.23,-1.01%,279.57M,-6.67%,613.33M,2.58,0.29,77.82%,1.56%,-6.61%,2.26B,4.70,6.49%,2.46%,2.55,-3.27%,23.35,1.62,6.21%,3.47%,4.36M,0.03%,0.07,511.16,6.60%,9.78%,33.18,41.78,4.32%,1.34 (3.53%),-,15.84%,4.38%,-9.31%,0.80,1.30 (3.44%),0.57,18.58%,42.45%,14.20%,0.78,"May 13, 2025",0.65,5.65%,38.35%,42.46,1.79%,1.87%,3291,1.20,16.41%,27.17%,1.58,45.75,Yes / Yes,1.17,6.03%,58.32%,0.86,37.65,11.64%,28.22%,28.03%,May 12 BMO,1.71M,37.89,-1.16%,-3.72%,-1.12%,"

","1,466,952",0.64%,WTRG
"White Mountains Insurance Group, Ltd",Financial,Insurance - Property & Casualty,USA,NYSE,-,155.81,11.47,3.21%,2.57M,-0.31%,4.60B,15.54,115.00,0.00%,2.49M,-0.11%,27.40M,-,18.50,89.90%,2.21%,-5.53%,2.17B,2.12,22.51%,1.62%,3.18,-10.16%,1752.17,1.02,4.55%,0.29%,0.05M,2.61%,-,-,-,0.61%,1666.22,2023.00,-8.12%,-,7.23,-7.13%,0.53%,-11.66%,0.36,1.00 (0.06%),-,20.18%,-,7.25%,30.29,"Mar 17, 2025",1.34,-94.77%,13.40%,48.31,1.43%,1.26%,893,0.15,-4.09%,1.26%,-,-,No / Yes,0.15,-85.68%,1.11%,1.82,1818.56,-,194.21%,-7.99%,May 07 BMO,17.29K,1787.10,-0.71%,0.05%,-2.98%,"

","31,401",-1.73%,WTM
Wintrust Financial Corp,Financial,Banks - Regional,USA,NASD,-,12.08,10.11,2.03%,66.92M,2.16%,8.17B,10.88,11.22,-2.49%,65.57M,4.37%,668.83M,2.04,2.60,96.55%,3.12%,13.34%,4.03B,2.03,4.03%,4.11%,4.42,-11.16%,92.47,1.32,4.63%,1.13%,2.05M,28.68%,-,-,5.91%,11.58%,89.10,142.04,-2.06%,1.95 (1.60%),11.98,11.32%,6.17%,-14.01%,0.82,1.90 (1.56%),-,17.26%,-,37.08%,2.93,"May 08, 2025",0.13,4.65%,23.74%,59.35,1.86%,1.72%,5903,0.64,7.10%,16.60%,1.36,136.36,Yes / Yes,0.64,-6.85%,17.46%,0.57,121.72,-0.06%,8.18%,6.59%,Apr 21 AMC,464.01K,122.14,1.16%,8.26%,3.02%,"

","266,088",0.35%,WTFC
WisdomTree Inc,Financial,Asset Management,USA,NYSE,RUT,27.30,0.37,8.70%,147.03M,5.70%,1.47B,13.61,0.74,-0.71%,128.13M,6.82%,54.50M,-,0.17,79.50%,11.47%,19.43%,439.00M,3.36,-48.20%,-2.94%,9.86,-12.87%,2.91,3.44,6.67%,7.10%,14.70M,-1.09%,1.74,5.76,-,16.50%,7.47,12.45,-4.57%,-,12.20,43.20%,11.90%,-19.52%,1.09,0.12 (1.20%),3.70,9.90%,49.70%,34.14%,0.24,"May 14, 2025",3.80,-,32.70%,67.73,0.82%,1.41%,315,1.23,-,15.80%,2.17,11.79,Yes / Yes,1.23,25.40%,31.60%,1.03,9.91,0.05%,1.01%,11.70%,May 02 BMO,1.49M,10.02,4.23%,11.17%,2.20%,"

","1,537,700",1.11%,WT
"West Pharmaceutical Services, Inc",Healthcare,Medical Instruments & Supplies,USA,NYSE,S&P 500,35.14,6.37,0.64%,71.80M,6.87%,16.08B,31.45,7.11,0.00%,71.39M,4.21%,467.20M,5.53,1.52,97.85%,3.15%,-1.00%,2.90B,5.55,-6.81%,-0.12%,2.59,-30.31%,37.37,5.99,13.09%,12.94%,2.25M,-29.56%,5.63,39.77,6.36%,17.42%,187.43,352.33,-31.69%,0.51 (0.23%),52.38,15.84%,15.74%,-36.49%,1.09,0.83 (0.37%),2.03,9.43%,34.66%,19.39%,6.21,"Jul 30, 2025",2.77,-16.35%,20.64%,61.57,1.81%,2.05%,10600,0.11,-1.14%,16.13%,1.44,274.50,Yes / Yes,0.11,-20.73%,12.27%,0.98,224.69,1.80%,18.13%,0.42%,Apr 24 BMO,866.51K,223.77,4.88%,5.47%,-19.15%,"

","849,613",-0.41%,WST
Whitestone REIT,Real Estate,REIT - Retail,USA,NYSE,RUT,20.60,0.60,13.45%,50.89M,0.65%,1.27B,29.43,0.42,0.17%,44.05M,-1.58%,31.25M,-,0.08,63.84%,0.67%,-12.56%,156.07M,8.12,-52.31%,-1.49%,1.12,-13.41%,8.47,1.47,23.30%,2.78%,0.30M,-4.74%,0.16,75.81,-12.64%,7.33%,11.77,15.36,-12.07%,0.54 (4.33%),26.93,4.73%,2.91%,-18.88%,0.90,0.52 (4.15%),2.02,5.19%,47.41%,5.82%,0.26,"Jun 02, 2025",2.02,24.45%,35.62%,48.14,0.67%,1.40%,72,1.49,4.39%,20.03%,1.29,15.07,Yes / Yes,1.49,-61.03%,70.46%,0.61,12.31,-3.62%,-19.26%,1.48%,Apr 30 AMC,264.59K,12.46,0.54%,-3.30%,-8.59%,"

","161,459",1.22%,WSR
Watsco Inc,Industrials,Industrial Distribution,USA,NYSE,-,34.13,13.02,14.25%,40.51M,2.47%,18.10B,28.72,15.48,-0.23%,34.74M,-5.31%,490.96M,3.99,4.83,90.07%,6.69%,-14.61%,7.58B,2.39,6.83%,2.06%,7.56,-17.31%,73.17,6.07,8.92%,11.14%,2.32M,-3.89%,10.60,41.91,8.55%,18.91%,430.20,571.41,-6.21%,10.85 (2.44%),39.35,15.38%,16.30%,-22.21%,1.05,11.10 (2.50%),1.36,9.81%,26.40%,3.32%,11.50,"Apr 15, 2025",3.28,1.09%,9.68%,40.62,0.57%,1.78%,7295,0.17,3.92%,6.47%,2.94,495.50,Yes / Yes,0.13,-11.13%,81.20%,0.75,445.44,-7.46%,-14.78%,-2.17%,Apr 23 BMO,307.15K,444.48,-3.29%,-6.25%,-9.34%,"

","230,823",-0.22%,WSO
"Williams-Sonoma, Inc",Consumer Cyclical,Specialty Retail,USA,NYSE,S&P 500,17.74,8.83,3.89%,122.98M,-0.94%,19.28B,17.31,9.06,-3.23%,118.22M,-2.58%,1.12B,5.39,1.77,91.99%,5.83%,-15.38%,7.78B,2.48,-2.82%,-2.02%,2.52,-16.18%,17.57,8.92,6.03%,21.65%,6.89M,5.18%,8.51,18.41,3.29%,51.10%,125.33,219.98,-15.36%,2.60 (1.66%),19.05,31.36%,33.83%,-28.75%,1.48,2.37 (1.51%),0.73,5.51%,46.26%,25.06%,5.77,"Apr 17, 2025",1.51,8.57%,18.41%,43.69,0.49%,2.80%,19600,0.63,1.64%,14.35%,2.48,182.17,Yes / Yes,0.53,-8.88%,25.89%,0.60,157.80,3.79%,-11.23%,4.20%,May 22 BMO,2.73M,156.74,-5.24%,0.09%,-5.58%,"

","1,629,327",-0.67%,WSM
WSFS Financial Corp,Financial,Banks - Regional,USA,NASD,RUT,11.97,4.45,1.23%,57.69M,2.17%,3.02B,10.69,4.98,-1.02%,56.08M,-1.24%,263.81M,-,1.12,93.96%,3.14%,5.34%,1.39B,2.17,4.87%,-1.53%,4.80,-11.43%,46.31,1.15,8.17%,1.28%,1.76M,23.53%,-,-,-,10.25%,42.21,62.75,0.21%,0.67 (1.26%),15.96,8.01%,8.43%,-15.16%,0.87,0.62 (1.16%),-,15.20%,-,26.13%,1.42,"May 09, 2025",0.08,-0.30%,25.05%,52.16,1.87%,1.58%,2309,0.18,5.06%,18.92%,2.20,62.00,Yes / Yes,0.17,3.29%,13.59%,0.84,53.08,-0.16%,8.03%,-4.19%,Apr 24 AMC,366.25K,53.24,-0.76%,3.24%,-0.01%,"

","306,077",0.30%,WSFS
WillScot Holdings Corp,Industrials,Rental & Leasing Services,USA,NASD,-,313.64,0.09,2.88%,183.11M,5.88%,5.16B,14.94,1.89,-1.65%,177.14M,2.13%,14.94M,21.44,0.35,115.11%,8.01%,-4.94%,2.37B,2.18,-3.93%,3.60%,4.39,-27.85%,5.52,5.12,20.95%,0.25%,14.19M,-27.16%,0.06,483.13,14.63%,1.28%,21.91,43.80,-15.43%,0.22 (0.79%),19.69,-,0.31%,-35.41%,1.26,0.14 (0.49%),0.76,17.63%,50.56%,29.12%,1.05,"Jun 04, 2025",0.83,-94.12%,24.63%,54.86,1.59%,3.07%,4500,3.84,-0.77%,0.63%,2.00,36.11,Yes / Yes,3.75,-20.22%,0.00%,0.43,28.22,0.78%,-12.63%,-4.71%,May 01 AMC,3.23M,28.29,0.09%,6.68%,-16.06%,"

","1,393,387",0.25%,WSC
"Wesbanco, Inc",Financial,Banks - Regional,USA,NASD,RUT,20.38,1.53,2.38%,95.67M,3.00%,2.99B,8.09,3.86,0.02%,93.40M,0.51%,96.70M,-,0.87,70.55%,2.48%,0.55%,1.01B,2.95,41.03%,36.94%,3.78,-12.07%,38.02,0.82,16.97%,0.47%,2.32M,16.70%,-,-,-,3.38%,25.56,37.36,-4.00%,1.49 (4.78%),27.01,-4.40%,1.72%,-16.38%,0.88,1.47 (4.71%),-,9.56%,-,22.22%,0.71,"Jun 06, 2025",0.07,-35.93%,15.62%,54.34,1.30%,1.72%,2195,0.52,17.74%,9.53%,1.86,37.57,Yes / Yes,0.49,-126.93%,64.26%,0.88,30.85,-2.20%,16.03%,31.86%,Apr 29 AMC,614.75K,31.24,-0.06%,3.92%,-2.82%,"

","539,333",1.26%,WSBC
