Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Palo Alto Networks Inc,Technology,Software - Infrastructure,USA,NASD,"NDX, S&P 500",113.37,1.75,0.96%,665.90M,0.91%,132.10B,53.79,3.68,-42.33%,660.45M,2.70%,1.24B,8.05,0.89,78.72%,4.07%,7.09%,8.87B,14.88,15.49%,1.36%,5.04,-0.55%,10.86,18.25,12.48%,6.20%,26.91M,23.90%,4.97,39.89,14.08%,21.16%,142.01,208.39,8.88%,-,44.02,-,16.34%,-4.93%,0.97,-,0.85,22.59%,73.56%,39.50%,4.69,-,0.85,-50.96%,11.65%,59.46,1.23%,2.14%,15289,0.10,13.91%,13.95%,1.71,214.06,Yes / Yes,0.05,-5.75%,0.00%,0.77,196.27,0.43%,3.67%,15.33%,May 20 AMC,5.34M,198.11,2.70%,7.83%,7.56%,"

","4,132,537",0.94%,PANW
Pampa Energia SA ADR,Utilities,Utilities - Independent Power Producers,Argentina,NYSE,-,7.79,9.47,0.08%,54.39M,1.07%,4.01B,7.89,9.36,0.00%,54.34M,-10.35%,515.33M,15.27,1.78,9.61%,0.28%,-8.05%,1.90B,2.11,-28.99%,-28.02%,0.74,-18.48%,63.89,1.15,15.59%,9.03%,0.15M,63.19%,20.50,3.60,0.51%,16.31%,38.58,97.55,-16.10%,-,-,7.79%,10.68%,-24.37%,1.18,-,1.58,7.15%,32.06%,91.24%,3.29,"Jan 11, 2011",1.82,24.01%,17.77%,43.77,1.50%,2.67%,-,0.49,8.89%,27.10%,2.14,95.14,Yes / Yes,0.39,-42.67%,0.00%,0.34,74.48,-6.94%,232.94%,2.74%,May 12 AMC,206.31K,73.78,-5.02%,-2.30%,-2.84%,"

","69,810",-0.94%,PAM
PagSeguro Digital Ltd,Technology,Software - Infrastructure,Brazil,NYSE,RUT,7.73,1.22,36.77%,329.61M,10.69%,3.10B,6.19,1.52,0.00%,208.42M,5.25%,384.80M,0.92,0.32,42.60%,8.06%,13.22%,3.36B,0.92,7.29%,-13.82%,3.00,32.68%,8.66,1.09,11.74%,3.22%,16.80M,-19.42%,2.99,3.15,8.36%,14.36%,6.11,14.82,50.48%,0.03 (0.37%),-,3.32%,8.26%,-36.44%,1.58,0.14 (1.49%),1.52,19.17%,48.01%,54.17%,0.48,"May 23, 2025",1.52,9.88%,33.27%,57.06,8.30%,4.01%,10121,2.65,2.38%,11.45%,2.19,10.92,Yes / Yes,0.79,-3.16%,0.00%,1.53,8.36,4.32%,-1.16%,-5.05%,May 14 BMO,5.61M,9.42,6.88%,4.64%,15.48%,"

","8,556,959",12.68%,PAGS
Plains GP Holdings LP,Energy,Oil & Gas Midstream,USA,NASD,-,25.77,0.73,2.77%,197.74M,1.78%,14.37B,11.92,1.59,0.00%,192.26M,2.55%,145.00M,0.54,0.34,82.85%,4.15%,-11.59%,50.17B,0.29,200.17%,6.54%,4.62,-1.97%,6.86,2.76,1.65%,0.51%,7.98M,6.66%,0.56,33.51,47.93%,10.09%,16.60,22.31,2.88%,1.49 (7.89%),7.01,-23.22%,1.47%,-15.22%,0.62,1.40 (7.38%),0.94,8.56%,3.96%,13.88%,0.42,"May 01, 2025",1.01,-15.89%,3.18%,56.91,1.25%,1.34%,4200,6.62,3.40%,0.29%,2.33,21.08,Yes / Yes,6.27,98.97%,242.92%,0.64,19.20,-7.54%,-2.76%,-1.01%,May 09 BMO,1.73M,18.91,3.59%,3.19%,-2.12%,"

","1,101,581",-1.51%,PAGP
Penske Automotive Group Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,-,12.05,14.19,72.19%,66.66M,2.35%,11.32B,11.84,14.44,-0.26%,18.40M,3.14%,948.00M,4.10,3.61,24.73%,6.53%,14.24%,30.61B,0.37,1.26%,1.23%,4.60,4.60%,80.92,2.11,3.77%,5.73%,1.20M,14.86%,1.79,95.57,2.94%,18.57%,134.05,180.12,12.18%,3.32 (1.94%),20.37,21.07%,10.83%,-5.06%,0.90,4.74 (2.77%),0.23,5.61%,15.93%,27.57%,3.93,"May 27, 2025",0.90,-1.29%,3.65%,63.21,2.08%,1.49%,28900,1.52,3.29%,3.10%,2.42,176.43,Yes / Yes,0.62,14.01%,29.77%,1.39,165.51,-1.58%,3.27%,2.10%,Apr 30 BMO,260.88K,171.01,3.76%,7.58%,7.48%,"

","361,961",3.32%,PAG
PACS Group Inc,Healthcare,Medical Care Facilities,USA,NYSE,RUT,-,-,74.79%,152.40M,-2.59%,1.57B,4.85,2.09,0.00%,39.11M,-4.88%,-,-,0.44,29.28%,7.05%,-17.36%,-,-,11.63%,-6.88%,5.61,-32.94%,3.75,2.70,14.65%,-,2.76M,-65.67%,0.50,20.21,-,-,8.28,43.92,-22.65%,-,-,-,-,-76.91%,0.21,-,1.71,-,-,22.46%,0.41,-,1.71,-,-,47.04,1.08%,2.48%,-,4.74,-,-,1.00,28.00,Yes / Yes,4.52,-,-,0.92,10.32,0.00%,0.00%,-,May 19,491.94K,10.14,-0.73%,1.80%,-47.59%,"

","453,422",-1.74%,PACS
Grupo Aeroportuario Del Pacifico SAB de CV ADR,Industrials,Airports & Air Services,Mexico,NYSE,-,24.80,9.22,0.01%,42.95M,-3.83%,9.83B,16.44,13.92,0.00%,42.94M,1.38%,466.10M,1.22,2.96,17.75%,0.76%,15.56%,1.88B,5.24,27.40%,1.33%,3.60,19.63%,24.23,9.44,18.01%,11.24%,0.33M,48.47%,18.47,12.39,20.38%,36.66%,143.97,241.62,30.76%,9.26 (4.05%),49.27,11.91%,15.55%,-5.30%,1.12,4.32 (1.89%),1.17,16.82%,57.64%,58.93%,5.99,"May 27, 2025",1.17,-14.94%,43.41%,52.94,0.92%,1.47%,3454,1.98,-2.56%,24.84%,2.89,217.10,No / Yes,1.45,-7.26%,-,1.05,231.62,3.91%,8.84%,8.35%,Apr 29 BMO,91.00K,228.81,-1.18%,7.38%,20.53%,"

","95,669",-1.21%,PAC
Pan American Silver Corp,Basic Materials,Gold,Canada,NYSE,-,33.75,0.86,0.35%,362.19M,-0.92%,10.48B,15.27,1.89,0.00%,360.91M,26.65%,311.10M,0.88,0.34,58.14%,3.22%,8.39%,2.99B,3.50,103.29%,2.89%,2.17,20.89%,13.30,2.18,17.98%,4.36%,11.64M,42.63%,2.55,11.36,38.31%,6.56%,17.86,29.66,43.13%,0.48 (1.64%),19.96,-11.01%,5.58%,-2.43%,0.62,0.40 (1.38%),1.94,15.85%,22.97%,62.04%,0.95,"May 20, 2025",2.93,307.10%,17.72%,68.14,0.55%,2.34%,16800,0.17,18.34%,10.40%,1.50,32.85,Yes / Yes,0.16,648.70%,130.46%,1.12,29.01,11.42%,112.44%,28.57%,May 07 AMC,5.36M,28.94,10.11%,13.93%,23.57%,"

","6,005,054",-0.24%,PAAS
Plains All American Pipeline LP,Energy,Oil & Gas Midstream,USA,NASD,-,19.22,0.93,35.00%,703.78M,2.64%,12.56B,11.77,1.52,0.00%,457.18M,3.36%,653.00M,11.37,0.32,39.16%,2.36%,-10.52%,50.17B,0.25,6.52%,-5.69%,3.08,-0.17%,10.80,1.65,-5.68%,3.46%,10.81M,6.69%,0.61,29.42,1.69%,9.43%,15.57,21.00,4.57%,1.55 (8.69%),6.11,-22.68%,3.60%,-14.95%,0.65,1.40 (7.81%),0.94,8.56%,3.96%,14.67%,0.42,"May 01, 2025",1.01,-20.48%,3.19%,58.89,1.00%,1.27%,4200,0.93,3.40%,1.30%,2.37,20.76,Yes / Yes,0.88,68.23%,173.45%,1.23,18.05,-15.05%,-10.51%,-1.01%,May 09 BMO,3.51M,17.86,4.19%,4.00%,-1.40%,"

","4,309,101",-1.05%,PAA
Bank OZK,Financial,Banks - Regional,USA,NASD,-,7.35,6.11,4.98%,113.73M,-2.48%,5.09B,6.91,6.49,0.00%,107.79M,-3.51%,696.69M,2.37,1.52,94.40%,17.61%,1.36%,2.78B,1.83,-1.11%,1.42%,15.63,-5.68%,48.29,0.93,6.94%,1.90%,18.98M,16.19%,-,-,3.10%,12.85%,35.71,53.64,0.74%,1.74 (3.87%),6.72,13.22%,10.56%,-16.37%,0.85,1.66 (3.70%),-,16.91%,-,25.62%,1.05,"Apr 14, 2025",0.30,2.43%,33.31%,49.57,1.08%,1.53%,3028,0.13,13.85%,25.08%,2.78,50.62,Yes / Yes,0.13,-2.37%,25.72%,0.44,44.68,1.59%,4.54%,0.65%,Apr 16 AMC,1.21M,44.86,-0.68%,3.33%,-0.57%,"

","529,799",0.40%,OZK
Occidental Petroleum Corp,Energy,Oil & Gas E&P,USA,NYSE,S&P 500,18.35,2.47,0.38%,984.13M,4.83%,44.61B,14.33,3.16,258.31%,980.41M,4.52%,2.41B,2.94,0.38,76.11%,3.58%,-4.08%,27.80B,1.60,-29.83%,4.61%,2.84,-6.48%,28.05,1.62,30.29%,3.88%,35.06M,-24.83%,2.67,16.98,6.24%,9.43%,34.78,64.75,-8.26%,0.95 (2.10%),10.05,-,4.10%,-30.00%,0.85,0.92 (2.03%),0.79,7.12%,36.13%,30.31%,1.27,"Jun 10, 2025",1.01,-33.30%,22.82%,62.55,2.68%,1.76%,13323,0.75,1.35%,8.67%,2.63,49.04,Yes / Yes,0.69,2.86%,36.00%,1.58,46.45,-0.33%,11.11%,11.22%,May 07 AMC,12.33M,45.33,6.46%,10.28%,-5.26%,"

","19,475,953",-2.41%,OXY
Blue Owl Capital Inc,Financial,Asset Management,USA,NYSE,-,190.13,0.10,8.22%,625.65M,-1.62%,29.11B,17.91,1.05,0.00%,574.22M,-2.28%,91.92M,11.23,0.21,89.19%,5.11%,-5.03%,2.47B,11.81,10.14%,1.43%,3.26,-23.72%,3.73,5.06,24.29%,0.86%,29.33M,7.03%,0.06,298.20,16.93%,4.62%,14.55,26.73,-18.83%,0.90 (4.77%),32.40,-,1.55%,-29.35%,1.17,0.76 (4.05%),1.63,74.10%,87.39%,29.76%,0.55,"May 14, 2025",1.63,8.06%,25.69%,50.10,1.69%,1.61%,1100,1.54,32.99%,3.73%,1.50,23.08,Yes / Yes,1.54,-94.63%,346.59%,0.59,18.70,-0.43%,-7.66%,33.14%,May 01 BMO,8.99M,18.88,0.20%,2.96%,-10.12%,"

","5,340,394",0.96%,OWL
Ovintiv Inc,Energy,Oil & Gas E&P,USA,NYSE,-,17.64,2.35,0.49%,261.10M,6.67%,10.76B,7.68,5.39,-0.43%,258.54M,10.02%,628.00M,2.78,1.05,89.79%,3.12%,0.75%,9.01B,1.19,-29.62%,4.46%,1.89,-2.01%,38.61,1.07,30.71%,3.18%,8.08M,-14.41%,0.03,1344.54,6.35%,6.17%,29.80,49.57,2.22%,1.20 (2.90%),6.82,36.26%,4.03%,-16.48%,1.09,1.20 (2.90%),0.43,4.93%,29.97%,38.93%,1.37,"Jun 13, 2025",0.43,-67.20%,22.26%,67.50,2.26%,1.89%,1623,0.67,-14.46%,6.97%,1.59,52.00,Yes / Yes,0.55,-149.19%,28.52%,0.72,41.87,19.42%,54.10%,-0.87%,May 06 AMC,4.27M,41.40,9.45%,15.44%,2.60%,"

","3,061,523",-1.12%,OVV
Outfront Media Inc,Real Estate,REIT - Specialty,USA,NYSE,RUT,10.37,1.53,18.58%,167.07M,-3.65%,2.65B,17.36,0.91,-0.16%,136.03M,-3.18%,256.00M,-,0.24,99.76%,13.58%,-4.17%,1.81B,1.46,-45.71%,13.33%,11.79,-17.62%,3.39,4.67,11.35%,4.97%,18.48M,12.86%,0.18,86.82,-11.13%,39.80%,12.95,19.98,-12.79%,1.43 (9.05%),11.73,9.39%,5.68%,-20.67%,1.90,0.90 (5.65%),0.61,0.54%,40.01%,22.39%,0.43,"Jun 06, 2025",0.61,159.23%,15.07%,46.01,2.00%,1.80%,2149,5.89,-1.10%,14.12%,2.25,18.50,Yes / Yes,5.56,24.77%,59.54%,1.08,15.60,-1.39%,-87.42%,-4.36%,May 08 AMC,1.57M,15.85,-2.43%,1.99%,-8.76%,"

","1,694,590",1.60%,OUT
Otter Tail Corporation,Industrials,Conglomerates,USA,NASD,RUT,10.86,7.02,8.98%,41.87M,-2.74%,3.20B,13.92,5.48,0.00%,38.14M,-3.01%,295.42M,-,1.74,65.63%,11.48%,-8.51%,1.32B,2.42,-14.32%,-0.37%,18.27,-2.51%,41.01,1.86,-10.80%,8.41%,4.38M,-13.34%,6.80,11.22,-10.82%,18.38%,71.66,100.84,3.28%,2.07 (2.71%),41.14,26.96%,10.90%,-24.38%,0.54,1.99 (2.60%),2.03,7.67%,29.19%,6.42%,1.63,"May 15, 2025",2.62,-3.73%,28.02%,43.03,0.98%,1.27%,2133,0.61,-2.68%,22.37%,2.33,83.00,Yes / Yes,0.58,-8.46%,26.08%,0.85,77.59,-3.53%,5.88%,-2.80%,May 05 AMC,239.61K,76.26,-1.78%,-2.22%,-3.04%,"

","204,686",-1.71%,OTTR
Otis Worldwide Corp,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,25.30,3.81,0.14%,395.50M,1.19%,38.07B,21.48,4.49,-19.90%,394.14M,-1.44%,1.53B,2.71,1.02,92.62%,1.48%,-4.87%,14.17B,2.69,5.13%,-1.80%,2.06,-2.57%,-12.97,-,11.52%,14.64%,5.84M,-1.03%,4.89,19.73,9.33%,-,89.70,106.83,4.15%,1.66 (1.72%),26.20,9.56%,72.61%,-9.72%,0.97,1.59 (1.65%),0.87,1.68%,30.22%,7.53%,1.50,"May 16, 2025",0.94,9.98%,13.76%,51.28,1.16%,0.82%,72000,-,-0.88%,10.83%,2.82,99.42,Yes / Yes,-,-29.61%,37.12%,0.79,95.82,-0.79%,2.66%,-2.53%,Apr 23 BMO,2.84M,96.45,0.36%,0.39%,-1.57%,"

","2,252,657",0.66%,OTIS
Blue Owl Technology Finance Corp,Financial,Asset Management,USA,NYSE,-,-,-,-,465.12M,-,7.41B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.90,21.62,-3.74%,-,-,-,-,-26.27%,-,-,-,-,-,0.25%,2.17,"Jun 30, 2025",-,-,-,-,-,-,-,-,-,-,-,-,No / No,-,-,-,0.38,16.00,-,-,-,May 28,222.39K,15.94,-1.40%,-1.40%,-1.40%,"

","85,349",-0.38%,OTF
Open Text Corp,Technology,Software - Application,Canada,NASD,-,11.65,2.45,2.36%,259.65M,1.28%,7.39B,6.84,4.17,0.00%,253.03M,1.97%,655.26M,3.87,0.82,73.59%,3.20%,9.65%,5.22B,1.42,-11.74%,5.42%,5.87,-6.06%,15.90,1.79,13.35%,4.35%,8.09M,-1.04%,4.94,5.77,3.01%,15.87%,22.79,34.20,0.71%,1.04 (3.66%),10.84,9.94%,6.14%,-16.61%,1.14,1.05 (3.68%),0.84,15.00%,63.34%,25.14%,0.58,"Jun 06, 2025",0.84,296.54%,19.59%,55.90,1.68%,1.19%,22900,1.61,-11.50%,12.55%,2.77,31.77,Yes / Yes,1.58,-2.28%,58.70%,1.55,28.26,-2.08%,7.58%,-13.32%,Apr 30 AMC,1.38M,28.52,0.73%,5.43%,-1.46%,"

","2,132,211",0.92%,OTEX
OneSpaWorld Holdings Limited,Consumer Cyclical,Leisure,Bahamas,NASD,RUT,30.34,0.63,4.43%,102.70M,-1.73%,1.98B,17.55,1.10,-11.94%,98.40M,-0.21%,66.97M,2.37,0.24,102.03%,3.14%,10.75%,903.42M,2.19,16.18%,6.12%,3.34,-4.75%,5.17,3.73,11.14%,9.10%,3.09M,23.62%,0.23,83.11,12.80%,12.80%,14.21,23.01,-3.22%,0.16 (0.83%),29.65,-,10.56%,-16.30%,1.41,0.16 (0.83%),1.06,9.74%,10.73%,35.54%,0.60,"May 21, 2025",1.73,89.42%,8.67%,53.92,3.31%,1.90%,5191,0.21,9.80%,7.41%,1.00,21.33,Yes / Yes,0.20,-29.33%,11.52%,0.55,18.55,0.24%,4.31%,3.98%,Apr 30 BMO,925.88K,19.26,0.84%,6.04%,4.68%,"

","510,135",3.83%,OSW
Oshkosh Corp,Industrials,Farm & Heavy Construction Machinery,USA,NYSE,-,11.92,9.36,0.78%,64.49M,0.77%,7.18B,9.17,12.17,0.00%,63.87M,11.35%,614.20M,1.80,2.96,95.13%,3.69%,15.03%,10.52B,0.68,-12.36%,1.86%,2.84,8.45%,65.66,1.70,18.26%,6.39%,2.36M,3.12%,3.27,34.14,6.63%,15.24%,76.82,118.39,17.32%,2.01 (1.80%),24.78,4.74%,11.52%,-5.79%,1.40,1.94 (1.74%),0.86,5.06%,17.53%,45.20%,2.76,"May 16, 2025",1.77,-10.59%,9.29%,71.99,0.53%,2.25%,18500,0.35,5.95%,5.84%,2.06,121.86,Yes / Yes,0.26,-36.44%,17.29%,0.70,110.98,-4.17%,-6.21%,-9.08%,Apr 30 BMO,831.56K,111.54,6.79%,17.49%,11.21%,"

","583,532",0.50%,OSK
"OSI Systems, Inc",Technology,Electronic Components,USA,NASD,RUT,28.57,8.22,6.15%,16.79M,3.10%,3.94B,23.30,10.08,-8.12%,15.76M,3.00%,141.57M,2.59,3.21,118.94%,12.87%,24.14%,1.69B,2.33,14.74%,9.55%,9.22,25.58%,52.38,4.48,8.06%,7.24%,2.03M,68.39%,5.71,41.14,11.05%,16.73%,129.18,241.64,40.26%,-,165.37,16.36%,10.37%,-2.82%,1.28,-,1.38,5.41%,31.31%,81.79%,6.67,-,2.11,12.89%,13.11%,60.72,2.88%,1.94%,6681,0.75,14.93%,8.38%,1.29,245.00,Yes / Yes,0.55,22.70%,0.00%,0.91,229.54,1.80%,1.53%,9.61%,May 01 BMO,220.00K,234.83,3.52%,9.90%,29.91%,"

","200,025",2.30%,OSIS
Oscar Health Inc,Healthcare,Healthcare Plans,USA,NYSE,RUT,53.66,0.28,29.26%,217.98M,1.29%,3.81B,16.94,0.88,-0.03%,180.17M,-9.72%,123.33M,0.35,0.35,61.45%,11.99%,11.15%,10.08B,0.38,614.68%,-3.64%,2.95,4.11%,5.26,2.84,23.49%,2.51%,21.60M,-21.56%,-,-,155.41%,10.43%,11.20,23.79,11.24%,-,3.20,-,7.55%,-37.16%,1.73,-,-,79.82%,-,33.48%,0.91,-,0.91,288.92%,1.67%,52.61,4.85%,4.75%,2400,0.22,54.26%,1.22%,2.44,18.69,Yes / Yes,0.22,47.21%,0.00%,1.67,13.95,5.19%,16.06%,42.20%,May 07 BMO,7.32M,14.95,1.81%,6.22%,-4.38%,"

","12,219,114",7.17%,OSCR
OneStream Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-1.44,59.38%,75.21M,-2.35%,6.77B,112.29,0.25,-0.50%,71.11M,-0.39%,-235.26M,-,0.01,38.52%,4.62%,30.32%,515.42M,13.13,-22.94%,14.12%,2.79,-10.24%,2.35,12.04,133.12%,-38.10%,3.29M,-,2.48,11.39,44.91%,-91.29%,16.69,35.39,-0.98%,-,97.35,-,-54.98%,-20.20%,-,-,2.27,-,63.30%,69.16%,0.98,-,2.27,-2457.37%,-68.69%,57.94,2.14%,1.56%,1500,0.04,26.83%,-45.64%,1.29,31.20,Yes / Yes,0.04,-344.66%,-,0.79,27.51,3.91%,239.86%,23.59%,May 08 AMC,1.18M,28.24,-0.69%,14.75%,2.53%,"

","930,621",2.65%,OS
"O'Reilly Automotive, Inc",Consumer Cyclical,Auto Parts,USA,NASD,"NDX, S&P 500",32.39,2.72,0.82%,856.70M,-1.95%,75.33B,26.75,3.29,-0.44%,847.84M,-3.53%,2.38B,3.10,0.78,86.72%,1.75%,-1.94%,16.87B,4.47,8.02%,-,2.29,4.16%,-1.58,-,12.52%,16.12%,14.84M,31.62%,0.22,393.88,10.44%,-,65.92,97.23,11.47%,-,36.94,17.85%,37.62%,-9.37%,0.60,-,0.10,10.48%,51.23%,33.67%,1.96,-,0.71,3.28%,19.21%,39.72,1.47%,1.13%,93047,-,4.90%,14.10%,1.63,100.55,Yes / Yes,-,1.53%,0.00%,0.93,89.91,-0.85%,-5.14%,4.04%,Apr 23 AMC,6.48M,88.12,-3.16%,-3.47%,3.89%,"

","6,003,341",-1.99%,ORLY
Orla Mining Ltd,Basic Materials,Gold,Canada,AMEX,-,19300.00,0.00,34.27%,323.67M,6.43%,3.76B,-,-,0.00%,213.71M,27.53%,1.66M,-,-,53.85%,2.16%,25.32%,417.31M,9.02,-,9.79%,3.35,104.96%,1.38,8.42,-,0.14%,4.61M,186.63%,0.57,20.44,-,0.39%,3.24,12.43,109.03%,-,7.45,-,0.20%,-6.84%,0.71,-,0.62,-,50.63%,257.41%,0.58,-,0.81,109.44%,42.12%,59.22,2.76%,4.04%,354,0.94,67.06%,0.40%,-,-,Yes / Yes,0.92,-505.62%,0.00%,2.83,10.93,-,-,109.09%,-,1.37M,11.58,8.11%,10.80%,67.77%,"

","3,885,766",5.95%,ORLA
Old Republic International Corp,Financial,Insurance - Property & Casualty,USA,NYSE,-,12.17,3.06,7.99%,247.16M,1.58%,9.21B,10.77,3.46,-0.33%,227.42M,-1.82%,780.80M,3.11,0.81,72.20%,1.83%,-0.59%,8.33B,1.11,7.26%,0.96%,3.21,8.41%,23.94,1.56,6.53%,3.72%,4.16M,31.44%,-,-,3.92%,12.68%,27.87,39.84,9.07%,1.16 (3.11%),7.06,-1.55%,10.40%,-6.43%,0.75,1.08 (2.90%),-,1.99%,-,33.75%,0.68,"Jun 06, 2025",0.56,20.55%,12.70%,47.76,0.68%,1.09%,9400,0.27,10.83%,9.37%,2.40,42.00,Yes / Yes,0.27,-14.65%,32.68%,1.54,37.37,3.90%,9.44%,4.87%,Apr 24 BMO,1.30M,37.28,-0.60%,-0.59%,4.06%,"

","2,004,336",-0.24%,ORI
Oracle Corp,Technology,Software - Infrastructure,USA,NYSE,S&P 500,48.67,4.34,41.15%,2.80B,19.16%,591.97B,25.79,8.19,-0.36%,1.65B,32.43%,12.44B,2.72,1.48,44.48%,0.95%,37.07%,57.40B,10.31,12.32%,0.39%,1.43,18.21%,5.97,35.37,20.85%,8.04%,15.76M,50.38%,4.00,52.84,17.88%,83.87%,118.86,216.60,26.68%,1.82 (0.86%),-,7.12%,10.56%,-2.54%,1.32,1.70 (0.81%),1.02,8.00%,75.24%,77.60%,6.36,"Jul 10, 2025",0.75,16.96%,31.45%,83.15,6.83%,3.35%,159000,4.96,8.38%,21.68%,1.83,211.45,Yes / Yes,4.62,7.30%,39.17%,2.05,215.22,2.06%,3.50%,11.31%,Jun 11 AMC,11.05M,211.10,22.35%,37.30%,28.51%,"

","22,593,116",-1.91%,ORCL
Ormat Technologies Inc,Utilities,Utilities - Renewable,USA,NYSE,RUT,38.77,2.06,0.29%,60.66M,2.84%,4.86B,31.17,2.57,-2.74%,60.48M,6.49%,125.51M,3.67,0.44,93.44%,4.50%,10.10%,885.25M,5.48,7.39%,0.33%,6.11,-0.19%,40.57,1.97,17.23%,2.21%,2.72M,6.10%,3.70,21.61,10.57%,5.22%,61.58,84.30,18.19%,0.48 (0.60%),-,3.43%,2.68%,-5.05%,0.61,0.48 (0.60%),0.90,3.35%,30.13%,29.98%,1.63,"May 21, 2025",0.97,-6.57%,19.22%,69.52,0.97%,1.46%,1512,1.05,1.95%,14.18%,2.18,83.70,Yes / Yes,0.90,4.08%,23.58%,0.82,78.94,1.00%,8.32%,2.50%,May 07 AMC,445.75K,80.04,6.16%,9.29%,9.63%,"

","364,989",1.39%,ORA
OR Royalties Inc,Basic Materials,Gold,Canada,NYSE,-,162.38,0.16,0.27%,187.03M,1.46%,4.94B,34.75,0.76,0.00%,186.96M,14.06%,30.72M,9.86,0.17,79.69%,0.94%,30.67%,201.03M,24.59,38.05%,2.16%,1.90,30.87%,6.49,4.06,5.71%,2.17%,1.75M,57.25%,0.34,78.38,16.47%,2.50%,15.12,27.60,45.69%,0.18 (0.67%),56.08,-,2.38%,-4.46%,0.77,0.19 (0.71%),4.98,-8.37%,80.31%,74.40%,0.71,"Jun 30, 2025",4.98,176.80%,68.05%,60.00,1.61%,1.95%,27,0.07,9.13%,15.28%,1.42,27.42,Yes / Yes,0.06,127.59%,213.21%,1.12,26.80,0.06%,7.38%,21.91%,May 07 AMC,923.66K,26.37,2.50%,9.92%,29.67%,"

","1,032,332",-1.60%,OR
Opera Ltd ADR,Communication Services,Internet Content & Information,Norway,NASD,-,25.25,0.73,-,89.50M,-2.70%,1.65B,14.44,1.27,-,88.40M,0.93%,84.08M,1.40,0.20,15.18%,2.41%,3.31%,521.15M,3.16,8.89%,10.58%,4.43,-3.16%,10.39,1.77,30.00%,8.24%,2.13M,20.66%,1.16,15.90,18.03%,9.18%,10.11,22.50,-2.85%,0.80 (4.35%),18.53,28.67%,8.99%,-18.22%,0.97,0.80 (4.35%),2.17,22.00%,50.04%,82.00%,0.66,"Jul 08, 2025",2.17,-23.67%,17.75%,53.59,1.58%,1.79%,599,0.01,26.71%,16.13%,1.00,26.08,Yes / Yes,0.01,147.51%,85.75%,0.47,18.43,8.65%,-3.61%,42.29%,Apr 28 BMO,480.81K,18.40,0.21%,8.26%,5.58%,"

","224,880",-0.16%,OPRA
Opko Health Inc,Healthcare,Diagnostics & Research,USA,NASD,RUT,-,-0.08,55.84%,671.61M,-3.62%,1.05B,-,-0.20,0.33%,350.22M,0.00%,-39.03M,-,-0.11,32.10%,9.04%,-26.52%,689.37M,1.53,-326.79%,27.52%,9.45,-16.35%,1.95,0.68,40.17%,-1.90%,31.66M,1.53%,0.55,2.42,-11.20%,-3.04%,1.19,2.04,-9.52%,-,-,32.04%,-2.33%,-34.64%,1.37,-,2.28,-4.59%,20.02%,11.76%,0.05,-,2.49,82.82%,-39.05%,45.53,0.92%,1.89%,2997,0.37,-13.79%,-5.66%,1.29,3.99,Yes / Yes,0.28,13.04%,-,1.02,1.33,-8.74%,-45.77%,-13.66%,Apr 30 AMC,3.35M,1.33,-0.62%,-2.50%,-13.03%,"

","3,431,071",0.00%,OPK
OppFi Inc,Financial,Credit Services,USA,NYSE,RUT,-,-0.39,72.12%,25.31M,-11.45%,1.07B,8.56,1.44,-3.64%,24.21M,7.99%,-9.65M,-,0.29,13.31%,26.11%,37.18%,538.89M,1.98,30.00%,1.57%,5.65,85.51%,0.26,47.15,16.40%,-1.60%,6.32M,288.04%,1.05,11.76,20.20%,-47.39%,3.00,17.18,65.65%,-,3.40,-12.30%,-3.07%,-28.43%,1.72,-,7.42,27.31%,95.18%,310.52%,0.75,"Apr 08, 2025",7.42,-251.96%,26.03%,48.97,4.92%,4.11%,445,13.51,3.82%,-1.79%,1.67,14.67,Yes / Yes,12.94,-557.58%,0.00%,0.91,12.21,1.86%,50.02%,10.15%,May 07 BMO,1.12M,12.30,-4.41%,12.77%,43.76%,"

","1,016,030",0.74%,OPFI
